Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
Unnamed,tourism,chalet,24.8542468,46.8039767,,,,,,
Unnamed,tourism,chalet,24.8542826,46.8079969,,,,,,
Unnamed,tourism,chalet,24.858992,46.8010538,,,,,,
Unnamed,tourism,theme_park,24.8680316,46.8076001,,,,,,
منتجع سدرة السكني,tourism,chalet,24.8876856,46.8019891,,,,,,
منتجع فزه,tourism,chalet,24.8906347,46.8001657,,,,,,
Unnamed,tourism,chalet,24.8965376,46.7979224,,,,,,
Unnamed,tourism,chalet,24.8979619,46.8104133,,,,,,
Unnamed,tourism,chalet,24.8980087,46.8129706,,,,,,
Unnamed,tourism,chalet,24.9009689,46.8060896,,,,,,
Unnamed,tourism,chalet,24.9043847,46.7955109,,,,,,
Unnamed,tourism,chalet,24.9031586,46.7968091,,,,,,
Unnamed,tourism,chalet,24.9040218,46.8077487,,,,,,
Unnamed,tourism,chalet,24.8971055,46.8061754,,,,,,
Unnamed,tourism,chalet,24.8958307,46.8049201,,,,,,
Unnamed,tourism,chalet,24.8919573,46.8048342,,,,,,
Unnamed,tourism,chalet,24.8895437,46.8041476,,,,,,
Unnamed,tourism,chalet,24.8896931,46.8066015,,,,,,
Unnamed,tourism,chalet,24.9007549,46.8007143,,,,,,
Unnamed,tourism,chalet,24.9081798,46.8075379,,,,,,
Unnamed,tourism,chalet,24.9067201,46.8116042,,,,,,
Unnamed,tourism,chalet,24.9071191,46.8136212,,,,,,
Unnamed,tourism,chalet,24.9058638,46.8138894,,,,,,
Unnamed,tourism,chalet,24.9076154,46.8173977,,,,,,
Unnamed,tourism,chalet,24.9079755,46.8229338,,,,,,
Unnamed,tourism,chalet,24.9118483,46.8203589,,,,,,
Unnamed,tourism,chalet,24.9142322,46.8184921,,,,,,
Unnamed,tourism,chalet,24.9145849,46.8298755,,,,,,
Unnamed,tourism,chalet,24.9117704,46.8132349,,,,,,
Unnamed,tourism,chalet,24.9115466,46.7956504,,,,,,
Unnamed,tourism,chalet,24.9130354,46.7990836,,,,,,
Unnamed,tourism,chalet,24.9120234,46.8022057,,,,,,
Unnamed,tourism,chalet,24.9055622,46.8009826,,,,,,
Unnamed,tourism,chalet,24.9086468,46.830208,,,,,,
Unnamed,tourism,chalet,24.915338,46.8325701,,,,,,
Unnamed,tourism,chalet,24.9175384,46.7939298,,,,,,
Unnamed,tourism,chalet,24.9196325,46.801283,,,,,,
Unnamed,tourism,chalet,24.9226488,46.8091687,,,,,,
Unnamed,tourism,chalet,24.904375,46.8180737,,,,,,
Unnamed,tourism,chalet,24.9268811,46.805199,,,,,,
واحة الملك سلمان للعلوم,tourism,museum,24.7755463,46.7516744,,,,,,
Unnamed,tourism,hotel,24.8012769,46.781379,,,,,,
Unnamed,tourism,hotel,24.8017505,46.7811524,,,,,,
Unnamed,tourism,hotel,24.7994179,46.7771519,,,,,,
متحف,tourism,museum,24.5995992,46.6951138,,,,,,
منتزه الملك عبدالله,tourism,yes,24.666544,46.7368455,,الأمين عبدالله العلي النعيم,,,,
برج رافال كمبينسي,tourism,hotel,24.7924933,46.6326583,برج رافال كمبينسي,,,,,
DoubleTree by Hilton Hotel Riyadh - Al Muroj Business Gate,tourism,hotel,24.7645215,46.6573828,,"Northern Ring Road, Al Muruj 2653",+966 11 528 5100,https://www.hilton.com/en/hotels/ruhamdi-doubletree-riyadh-al-muroj-business-gate/,24/7,DoubleTree
Unnamed,tourism,hotel,25.0014688,46.5108616,,,,,,
InterContinental,tourism,hotel,25.001679,46.5096135,,,,,,InterContinental
Radisson Hotel Riyadh Airport,tourism,hotel,24.9131956,46.6889743,,,,,,Radisson
Marriott Riyadh Diplomatic Quarter,tourism,hotel,24.6743014,46.623711,فندق ماريوت,Abdullah AlSahmi Street 6781,+966 11-835 3000,https://www.marriott.com/en-us/hotels/ruhdq-marriott-riyadh-diplomatic-quarter/overview/,,Marriott
فندق راديسون بلو,tourism,hotel,24.6842332,46.6251984,,,,,,
كراون بلازا,tourism,hotel,24.7387824,46.6358044,,,,,,
المهرجان الوطني للتراث والثقافة بالجنادرية,tourism,yes,24.9607836,46.7985231,المهرجان الوطني للتراث والثقافة بالجنادرية,,,,,
Unnamed,tourism,artwork,24.7272413,46.7089563,,,,,,
ملاهي البعيجان,tourism,theme_park,24.8722054,46.593038,,,,,,
متحف صقر الجزيرة للطيران,tourism,museum,24.7537421,46.7383617,,,,,,
شقق ليالي جنتي,tourism,apartment,24.5837103,46.5472248,,,,,,
هوليدي ان العليا,tourism,hotel,24.6803307,46.690487,,,,,,
Unnamed,tourism,theme_park,24.8585273,46.5932199,,,,,,
Unnamed,tourism,museum,24.8583495,46.5924069,,,,,,
Unnamed,tourism,chalet,24.9135016,46.832161,,,,,,
Arabian Horse Museum,tourism,museum,24.7328951,46.5746434,,,,,,
Unnamed,tourism,hotel,24.9243726,46.7128629,,,,,,
Visitor Centre,tourism,information,24.73422,46.5762457,,,,,,
الطريف,tourism,attraction,24.733153,46.5727387,الطريف,,,,,
حي الغصيبة,tourism,attraction,24.7460463,46.561919,,,,,,
Hilton Riyadh Olaya,tourism,hotel,24.7102272,46.6721862,,King Fahd Branch Rd 8508,+966 11 272 8800,https://www.hilton.com/en/hotels/ruhkfhi-hilton-riyadh-olaya/,,Hilton
Hyatt Regency Riyadh Olaya,tourism,hotel,24.6981992,46.6821164,,Olaya St,+966 11 288 1234,https://www.hyatt.com/hyatt-regency/en-US/ruhhr-hyatt-regency-riyadh-olaya,24/7,Hyatt
بوليفارد رياض سيتي,tourism,attraction,24.7684128,46.6048069,,,,,Mo-Su 16:00-02:00,
عالم البوليفارد,tourism,theme_park,24.7766747,46.6009579,,,,,,
iris boutique hotel,tourism,hotel,24.7877395,46.7310481,,,,https://www.iris.sa,,
Unnamed,tourism,picnic_site,24.7678677,46.6047643,,,,,,
Super 8 by Wyndham Al Riyadh,tourism,hotel,24.835154,46.7353133,,,,https://www.wyndhamhotels.com/super-8/al-riyadh-saudi-arabia/super-8-al-riyadh/overview,,Wyndham
Almuhaidb Takhasosi value,tourism,motel,24.6856296,46.6756143,,طريق التخصصي,,,,
Unnamed,tourism,hotel,24.7042513,46.6784263,,,,,,
Unnamed,tourism,hotel,24.7086933,46.6780322,,شارع خالد بن يزيد بن معاوية,,,,
شارع انس بن مالك الفرعي,tourism,chalet,24.8208955,46.6460292,,شارع انس بن مالك الفرعي,,,,
Unnamed,tourism,chalet,24.8237524,46.6461541,,,,,,
Unnamed,tourism,chalet,24.8466182,46.6680181,,شارع الربيع,,,,
Unnamed,tourism,chalet,24.8467603,46.6679601,,شارع الربيع,,,,
The compound,tourism,chalet,24.846495,46.6690552,,No. 513,,,,
Unnamed,tourism,chalet,24.8562268,46.6594425,,شارع الفيضة,,,,
Unnamed,tourism,chalet,24.8542682,46.6602912,,شارع الأمين المهندس عبدالله بن عبدالرحمن المقبل,,,,
Unnamed,tourism,chalet,24.8505319,46.6661674,,شارع الربيع,,,,
Unnamed,tourism,chalet,24.850226,46.6661575,,شارع الربيع,,,,
Unnamed,tourism,chalet,24.850104,46.6665566,,هاجر بنت إسماعيل,,,,
Unnamed,tourism,chalet,24.849606,46.6668222,,هاجر بنت إسماعيل,,,,
Unnamed,tourism,chalet,24.8497432,46.6664321,,هاجر بنت إسماعيل,,,,
Unnamed,tourism,chalet,24.849798,46.6667233,,هاجر بنت إسماعيل,,,,
Unnamed,tourism,chalet,24.850628,46.6680755,,ابي علي المهدي,,,,
Unnamed,tourism,chalet,24.8507227,46.6683024,,ابي علي المهدي,,,,
شالبهات كومو,tourism,chalet,24.8545683,46.6774169,,,,,,
Unnamed,tourism,chalet,24.8541806,46.6775752,,,,,,
Unnamed,tourism,chalet,24.8540667,46.6773015,,,,,,
Unnamed,tourism,chalet,24.8546857,46.6762082,,,,,,
Unnamed,tourism,chalet,24.8493712,46.6651497,,,,,,
Unnamed,tourism,chalet,24.8492849,46.6649283,,,,,,
Unnamed,tourism,chalet,24.8508239,46.6619862,,شارع الأمين المهندس عبدالله بن عبدالرحمن المقبل,,,,
Unnamed,tourism,chalet,24.8491359,46.6628466,,شارع الأمين المهندس عبدالله بن عبدالرحمن المقبل,,,,
Unnamed,tourism,chalet,24.8490499,46.6628862,,شارع الأمين المهندس عبدالله بن عبدالرحمن المقبل,,,,
Unnamed,tourism,chalet,24.8489624,46.6629248,,شارع الأمين المهندس عبدالله بن عبدالرحمن المقبل,,,,
Unnamed,tourism,chalet,24.8487466,46.6630435,,شارع الأمين المهندس عبدالله بن عبدالرحمن المقبل,,,,
Unnamed,tourism,chalet,24.8488656,46.6629824,,شارع الأمين المهندس عبدالله بن عبدالرحمن المقبل,,,,
Unnamed,tourism,chalet,24.8506425,46.669612,,طريق الملك سلمان الفرعي,,,,
Unnamed,tourism,chalet,24.8582952,46.6764426,,,,,,
Unnamed,tourism,chalet,24.8573875,46.6765515,,شارع ابي مالك الاشجعي,,,,
Unnamed,tourism,chalet,24.8557313,46.6766306,,شارع عبدالرحمن الهندي,,,,
Unnamed,tourism,chalet,24.6829068,46.7455463,,أم القوين,,,,
Hyatt Place Riyadh Al Sulaimania,tourism,hotel,24.7074022,46.7084531,,Pr. Turki Bin Abdullah Street,+966112831234,https://www.hyatt.com/hyatt-place/en-US/ruhzs-hyatt-place-riyadh-sulaimania,24/7,Hyatt Place
Unnamed,tourism,hotel,24.7109659,46.7032477,,الأرجوان,,,,
Unnamed,tourism,hotel,24.7152198,46.674917,,,,,,
Unnamed,tourism,hotel,24.711296,46.702598,,الملك عبدالعزيز,,,,
Unnamed,tourism,hotel,24.7013767,46.6938746,,الامير محمد بن عبدالعزيز,,,,
فندق لو مريديان,tourism,hotel,24.7288719,46.6683673,,,,,,
Unnamed,tourism,hotel,24.7509857,46.665172,,شارع المغيرة بن شعبة,,,,
Unnamed,tourism,chalet,24.7768165,46.6906136,,الثامر,,,,
بيت الثقافة _ واحة الملك سلمان,tourism,museum,24.7796205,46.7059934,,,,,,
Unnamed,tourism,hotel,24.7267782,46.6518263,,طريق التخصصي,,,,
Unnamed,tourism,chalet,24.8394817,46.6060612,,شارع محمد بن ميمون,,,,
Unnamed,tourism,chalet,24.839579,46.6066372,,شارع ابراهيم بن محمد الزمزمي,,,,
Unnamed,tourism,chalet,24.8381649,46.6045493,,شارع عبدالله باروم,,,,
Unnamed,tourism,chalet,24.8395675,46.6039711,,شارع عبدالله باروم,,,,
Unnamed,tourism,chalet,24.8381332,46.6051389,,شارع عبدالله باروم,,,,
Unnamed,tourism,chalet,24.8364193,46.6031084,,شارع يحيى بن اسعد,,,,
Unnamed,tourism,chalet,24.8361635,46.6032273,,شارع بور سعيد,,,,
Unnamed,tourism,chalet,24.8349539,46.6073228,,شارع محمد بن عبدالعزيز العجاجي,,,,
Unnamed,tourism,chalet,24.8350311,46.6075382,,شارع محمد بن عبدالعزيز العجاجي,,,,
Unnamed,tourism,chalet,24.8352936,46.6081353,,شارع محمد بن عبدالعزيز العجاجي,,,,
Unnamed,tourism,chalet,24.8355035,46.6080145,,شارع داود بن علي,,,,
Unnamed,tourism,chalet,24.8359454,46.6079249,,شارع داود بن علي,,,,
Unnamed,tourism,chalet,24.8354754,46.6070767,,شارع داود بن علي,,,,
Unnamed,tourism,chalet,24.8353856,46.6068615,,شارع داود بن علي,,,,
Unnamed,tourism,chalet,24.8355326,46.6066631,,شارع يوسف القفصي,,,,
Unnamed,tourism,chalet,24.8177203,46.6034181,,شارع أبحر,,,,
Unnamed,tourism,chalet,24.8297119,46.5889558,,,,,,
Unnamed,tourism,chalet,24.8295932,46.5886815,,ابراهيم بن رضوان,,,,
Unnamed,tourism,chalet,24.8280081,46.5907945,,شارع محمد بن عبدالعزيز العجاجي,,,,
Unnamed,tourism,chalet,24.8278939,46.5905307,,شارع محمد بن عبدالعزيز العجاجي,,,,
Unnamed,tourism,chalet,24.8294789,46.5873467,,ابراهيم بن الاحمدي,,,,
Unnamed,tourism,chalet,24.8292389,46.5871336,,شهيد الدين ثم الوطن يحيى محمد الشهري,,,,
Unnamed,tourism,chalet,24.8289953,46.5872522,,شهيد الدين ثم الوطن يحيى محمد الشهري,,,,
Unnamed,tourism,chalet,24.8315794,46.5798677,,الأمير سعود بن عبدالله بن جلوي,,,,
Unnamed,tourism,chalet,24.8312967,46.5800208,,الأمير سعود بن عبدالله بن جلوي,,,,
Unnamed,tourism,chalet,24.831407,46.58029,,الأمير سعود بن عبدالله بن جلوي,,,,
Unnamed,tourism,chalet,24.8316937,46.5801283,,الأمير سعود بن عبدالله بن جلوي,,,,
Unnamed,tourism,chalet,24.8318589,46.5809843,,الأمير سعود بن عبدالله بن جلوي,,,,
Unnamed,tourism,chalet,24.832065,46.5814385,,الأمير سعود بن عبدالله بن جلوي,,,,
Unnamed,tourism,chalet,24.8302182,46.5833233,,مطلق بن صالح,,,,
Unnamed,tourism,chalet,24.8254614,46.5847785,,شارع محمد بن عبدالعزيز العجاجي,,,,
Unnamed,tourism,chalet,24.8257024,46.5846169,,ابراهيم العقيلي,,,,
Unnamed,tourism,chalet,24.8256944,46.5808644,,,,,,
Unnamed,tourism,chalet,24.8295494,46.5779201,,عبدالقادر عثمان,,,,
Unnamed,tourism,chalet,24.8260943,46.5785571,,عبدالوهاب أبي سليمان,,,,
Unnamed,tourism,chalet,24.8261928,46.5787799,,عبدالوهاب أبي سليمان,,,,
Unnamed,tourism,chalet,24.826303,46.5790475,,عبدالوهاب أبي سليمان,,,,
Unnamed,tourism,chalet,24.8263572,46.5747379,,جارالله بن ظهيرة,,,,
Unnamed,tourism,chalet,24.8262455,46.5744711,,جارالله بن ظهيرة,,,,
Unnamed,tourism,chalet,24.8232464,46.5731639,,احمد بن عمير,,,,
Unnamed,tourism,chalet,24.8251051,46.5721908,,,,,,
Unnamed,tourism,chalet,24.8248452,46.5723693,,,,,,
Unnamed,tourism,chalet,24.8253895,46.5720321,,طريق تركي الأول بن عبدالعزيز آل سعود,,,,
Holiday Inn,tourism,hotel,24.6839068,46.6879721,,,,,,Holiday Inn
Unnamed,tourism,hotel,25.00247,46.5106941,,,,,,
Unnamed,tourism,hotel,25.0023092,46.5105469,,,,,,
Unnamed,tourism,hotel,25.0019913,46.5103238,,,,,,
Unnamed,tourism,hotel,25.0021561,46.5104152,,,,,,
Trade And Treasury Museum,tourism,museum,24.7337979,46.5760072,,,,,,
Moudhi Endowment,tourism,museum,24.7336004,46.5762258,,,,,,
فندق مودرست,tourism,hotel,24.8364475,46.7519032,,,,,,
رافال سكاي جاردنز,tourism,hotel,24.7302471,46.6620054,,,,,,
فندق وريزيدنس موفنبيك الرياض,tourism,hotel,24.7644907,46.6535363,,Northern Ring Rd 3416,,,,Mövenpick
Unnamed,tourism,hotel,24.765163,46.6546991,,,,,,
فندق نارسيس,tourism,hotel,24.6957579,46.6834872,,,,,,
قلعة المصمك,tourism,museum,24.6312083,46.7133294,قلعة المصمك,,,,,
