Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
Unnamed,amenity,place_of_worship,24.7805708,46.7698909,,,,,,
Unnamed,amenity,place_of_worship,24.7882545,46.7725336,,,,,,
Unnamed,amenity,place_of_worship,24.7843648,46.7729933,,,,,,
Unnamed,amenity,place_of_worship,24.7863896,46.7756344,,,,,,
Unnamed,amenity,place_of_worship,24.7899595,46.7751942,,,,,,
Unnamed,amenity,place_of_worship,24.7843559,46.7788526,,,,,,
Unnamed,amenity,place_of_worship,24.7814785,46.7757909,,,,,,
Unnamed,amenity,place_of_worship,24.7819048,46.7731401,,,,,,
Unnamed,amenity,place_of_worship,24.7800131,46.7783146,,,,,,
Unnamed,amenity,school,24.7826774,46.7822762,,,,,,
Unnamed,amenity,place_of_worship,24.7779438,46.7767691,,,,,,
Unnamed,amenity,place_of_worship,24.7794536,46.7830294,,,,,,
Unnamed,amenity,place_of_worship,24.7925822,46.7711668,,,,,,
Unnamed,amenity,school,24.7875755,46.7736311,,,,,,
Unnamed,amenity,place_of_worship,24.7899013,46.7815415,,,,,,
جامع عبد العظيم البسام وحرمه,amenity,place_of_worship,24.7942468,46.7798897,,,,,,
Unnamed,amenity,place_of_worship,24.7915539,46.7761481,,,,,,
Unnamed,amenity,place_of_worship,24.788565,46.7852045,,,,,,
Unnamed,amenity,place_of_worship,24.7873511,46.7868787,,,,,,
Unnamed,amenity,place_of_worship,24.7977233,46.7863126,,,,,,
Unnamed,amenity,parking,24.795451,46.7873105,,,,,,
Unnamed,amenity,school,24.7954382,46.7938452,,,,,,
Unnamed,amenity,place_of_worship,24.8037167,46.7987054,,,,,,
Unnamed,amenity,place_of_worship,24.7977371,46.8001428,,,,,,
Unnamed,amenity,place_of_worship,24.7972514,46.8035853,,,,,,
Unnamed,amenity,place_of_worship,24.795867,46.7984394,,,,,,
Unnamed,amenity,place_of_worship,24.803307,46.8047357,,,,,,
Unnamed,amenity,school,24.7232498,46.8449339,,,,,,
Unnamed,amenity,school,24.7233007,46.842272,,,,,,
Unnamed,amenity,school,24.72157,46.8508742,,,,,,
Unnamed,amenity,school,24.7218245,46.8530878,,,,,,
Unnamed,amenity,place_of_worship,24.7034655,46.8441005,,,,,,
Unnamed,amenity,place_of_worship,24.7068043,46.843076,,,,,,
Unnamed,amenity,place_of_worship,24.7007523,46.8493644,,,,,,
Unnamed,amenity,place_of_worship,24.7046826,46.8202603,,,,,,
Unnamed,amenity,place_of_worship,24.7071375,46.8153732,,,,,,
Unnamed,amenity,place_of_worship,24.7026166,46.8239792,,,,,,
Mosque of Ezz bin Abdul Salam,amenity,place_of_worship,24.701693,46.8146419,جامع العز بن عبد السلام,,,,,
Unnamed,amenity,place_of_worship,24.7183094,46.8102006,,,,,,
Unnamed,amenity,place_of_worship,24.7086687,46.8085151,,,,,,
Unnamed,amenity,school,24.7119904,46.8052332,,,,,,
Unnamed,amenity,place_of_worship,24.7144127,46.8041273,,,,,,
Unnamed,amenity,school,24.7172134,46.8174171,,,,,,
Unnamed,amenity,place_of_worship,24.7133306,46.8141839,,,,,,
Unnamed,amenity,school,24.7109847,46.8151425,,,,,,
Unnamed,amenity,place_of_worship,24.7115001,46.8106821,,,,,,
ذي النورين,amenity,place_of_worship,24.6992369,46.8090876,,ذو الرمة,,,,
Unnamed,amenity,school,24.7000634,46.8062999,,,,,,
Unnamed,amenity,place_of_worship,24.7027944,46.8091066,,,,,,
Unnamed,amenity,school,24.7010082,46.8135671,,,,,,
Unnamed,amenity,school,24.7026789,46.8163157,,,,,,
Unnamed,amenity,place_of_worship,24.6947108,46.8052988,,,,,,
Unnamed,amenity,place_of_worship,24.6982759,46.8032119,,,,,,
Unnamed,amenity,place_of_worship,24.6962098,46.8142259,,,,,,
Unnamed,amenity,place_of_worship,24.6922314,46.8017136,,,,,,
Unnamed,amenity,place_of_worship,24.6892171,46.804398,,,,,,
Unnamed,amenity,place_of_worship,24.6907,46.8080902,,,,,,
Unnamed,amenity,parking,24.6915697,46.8201589,,,,,,
Unnamed,amenity,parking,24.6935996,46.828731,,,,,,
Unnamed,amenity,place_of_worship,24.6893137,46.8304755,,,,,,
Unnamed,amenity,place_of_worship,24.6860736,46.824459,,,,,,
جابر بن عبدالله الأنصاري,amenity,place_of_worship,24.6833698,46.8242212,,شارع ابن ماجة,,,,
Unnamed,amenity,place_of_worship,24.6852343,46.82827,,,,,,
Unnamed,amenity,parking,24.6796689,46.8295732,,,,,,
Unnamed,amenity,place_of_worship,24.6798544,46.8294372,,,,,,
Unnamed,amenity,parking,24.6808218,46.8289809,,,,,,
Unnamed,amenity,place_of_worship,24.6847917,46.8388381,,,,,,
Unnamed,amenity,fuel,24.6777704,46.822535,,,,,,
Unnamed,amenity,place_of_worship,24.6782422,46.7857635,,,,,,
مسجد جعفر الطيار,amenity,place_of_worship,24.6820728,46.7917882,مسجد جعفر الطيار,,,,,
مسجد الشيخ البليهي,amenity,place_of_worship,24.6812263,46.7871998,مسجد الشيخ البليهي,,,,,
أطلال الحياه,amenity,fuel,24.6848627,46.8130234,,,,,,
Unnamed,amenity,place_of_worship,24.7534511,46.7498126,,,,,,
Unnamed,amenity,place_of_worship,24.7449786,46.752943,,,,,,
Unnamed,amenity,place_of_worship,24.7736562,46.7364317,,,,,,
Unnamed,amenity,place_of_worship,24.7791406,46.7464476,,,,,,
Unnamed,amenity,parking,24.7906302,46.7305075,,,,,,
Unnamed,amenity,parking,24.7840102,46.6862044,,,,,,
Unnamed,amenity,place_of_worship,24.7832207,46.6896521,,,,,"04:00-05:00,12:00-13:00,15:00-16:00,18:00-19:00,20:00-21:00",
Unnamed,amenity,place_of_worship,24.7827722,46.6942079,,,,,,
مسجد البراء بن مالك,amenity,place_of_worship,24.783659,46.7125536,,,,,,
Unnamed,amenity,place_of_worship,24.7863458,46.7188807,,,,,,
Unnamed,amenity,school,24.7833072,46.7077166,,,,,,
Unnamed,amenity,place_of_worship,24.7782327,46.668809,,,,,,
Unnamed,amenity,place_of_worship,24.782087,46.6598546,,,,,,
Unnamed,amenity,place_of_worship,24.7855791,46.6518651,,,,,,
Pakistan International School 1,amenity,school,24.6519141,46.6868333,,,,,,
Pakistan International School 2,amenity,school,24.653752,46.6836932,,,,,,
Unnamed,amenity,place_of_worship,24.7607032,46.6008829,,,,,,
كنتاكي,amenity,restaurant,24.6517971,46.7078563,,,,,,
عمو حمزة,amenity,restaurant,24.6518995,46.7083525,,,,,,
صراف البنك الاول,amenity,bank,24.6498083,46.7118154,,,,,,
سلامة,amenity,restaurant,24.6299338,46.7180707,,,,,,
ATM,amenity,atm,24.6402423,46.7180195,,,,,,
شرطة الديرة,amenity,police,24.6273228,46.718739,,,,,,
Unnamed,amenity,police,24.6127289,46.7322641,,,,,,
Unnamed,amenity,place_of_worship,24.6499561,46.7069731,,,,,,
Unnamed,amenity,fire_station,24.5994036,46.7123885,,,,,,
جامع الجوهرة بنت سعود الكبير,amenity,place_of_worship,24.7567599,46.752681,,Prince Saud Al Kabeer Ibn Abdulaziz Al Saud,,,,
Unnamed,amenity,place_of_worship,24.6110769,46.6032845,,,,,,
Unnamed,amenity,place_of_worship,24.6142484,46.6064461,,,,,,
جامع المدائن,amenity,place_of_worship,24.6086356,46.6024065,,,,,,
Unnamed,amenity,place_of_worship,24.5722566,46.5833191,,,,,,
لتر,amenity,fuel,24.5793821,46.6136541,لتر,,,,,لتر
Unnamed,amenity,place_of_worship,24.6234186,46.7048797,,,,,,
Unnamed,amenity,place_of_worship,24.6719687,46.6640109,,,,,,
Dr Soliman Al-Kharashi Medical Center,amenity,hospital,24.7513374,46.6998881,,Abi Bakr As Siddiq Rd An Nuzhah,+966112222822,http://www.drsolimanalkharashi.com.sa/,,
اكسير البن,amenity,cafe,24.7343299,46.6112465,,"Salim Ibn Maqil, An Nakhil 7179",+966 57 090 8181,https://elixirbunn.com/,21:00-01:00,
Kf,amenity,post_office,24.571987,46.76779,,East 1st Street,,,,
صراف البنك الاهلي,amenity,atm,24.6516734,46.7072431,,,,,,
Unnamed,amenity,marketplace,24.7840486,46.7141555,,,,,,
Steak Escape,amenity,fast_food,24.7781,46.7113951,,,,,,Steak Escape
Unnamed,amenity,place_of_worship,24.8017099,46.7787527,,,,,,
ماكدونالز,amenity,fast_food,24.811728,46.7691345,,,,,,
Unnamed,amenity,hospital,24.7991145,46.7832812,,,,,,
صيدلية السعودية,amenity,pharmacy,24.8084886,46.7789298,,,,,,
Unnamed,amenity,pharmacy,24.8036289,46.7823416,,,,,,
Unnamed,amenity,pharmacy,24.799889,46.7842406,,,,,,
Unnamed,amenity,restaurant,24.8046125,46.7818588,,,,,,
Unnamed,amenity,restaurant,24.8130073,46.7776531,,,,,,
Unnamed,amenity,pharmacy,24.8128709,46.7767304,,,,,,
هرفي,amenity,fast_food,24.8191097,46.7745035,هرفي,,,https://www.herfy.com/?lng=en,,هرفي
Unnamed,amenity,restaurant,24.8164903,46.7748421,,,,,,
Unnamed,amenity,restaurant,24.8172304,46.7756146,,,,,,
Unnamed,amenity,place_of_worship,24.8200738,46.7742413,,,,,,
Unnamed,amenity,fuel,24.817688,46.7754537,,,,,,
Unnamed,amenity,pharmacy,24.825449,46.7713123,,,,,,
Unnamed,amenity,bank,24.827491,46.7693674,,,,,,
Unnamed,amenity,cafe,24.8327713,46.7676109,,,,,,
Unnamed,amenity,fuel,24.8319437,46.766935,,,,,,
Unnamed,amenity,restaurant,24.8338229,46.7671066,,,,,,
Unnamed,amenity,restaurant,24.7674425,46.7171848,,,,,,
Unnamed,amenity,restaurant,24.7673937,46.7171312,,,,,,
Unnamed,amenity,restaurant,24.7673353,46.7170775,,,,,,
Unnamed,amenity,restaurant,24.7672574,46.7170668,,,,,,
Unnamed,amenity,restaurant,24.7671892,46.7170346,,,,,,
فال العافية,amenity,hospital,24.7983522,46.7819482,,شارع الإمام عبد الله بن سعود بن عبد العزيز,,,,
Unnamed,amenity,restaurant,24.8072019,46.7805878,,,,,,
Unnamed,amenity,library,24.7996589,46.7842946,,,,,,
Unnamed,amenity,car_rental,24.8047374,46.781764,,,,,,
Unnamed,amenity,car_rental,24.80483,46.7817237,,,,,,
منتو يغمش,amenity,restaurant,24.8005739,46.7829763,,,,,,
Unnamed,amenity,library,24.8070358,46.7806589,,,,,,
Unnamed,amenity,pharmacy,24.7998508,46.783317,,,,,,
Unnamed,amenity,car_wash,24.8018963,46.7834659,,,,,,
Unnamed,amenity,car_wash,24.8019669,46.7834229,,,,,,
ساب,amenity,bank,24.805449,46.7813705,,,,,,
مسجد الهاجري,amenity,place_of_worship,24.775866,46.583583,,,,,,
جامع نورة الحقباني,amenity,place_of_worship,24.782394,46.583675,,,,,,
محطة,amenity,fuel,24.76872,46.622162,,,,,,
Unnamed,amenity,fuel,24.7729412,46.5743862,,,,,,
Unnamed,amenity,cafe,24.7726688,46.5744278,,,,,,
جامع,amenity,place_of_worship,24.776315,46.573167,,,,,,
المعهد العلمي في الدرعية,amenity,school,24.772258,46.56244,,,,,,
Unnamed,amenity,fuel,24.795861,46.7975496,,,,,,
McDonald's,amenity,fast_food,24.8026886,46.7949259,,,,,,McDonald's
Unnamed,amenity,restaurant,24.7929341,46.8059441,,,,,,
Unnamed,amenity,atm,24.7956978,46.797622,,,,,,
Unnamed,amenity,library,24.7926931,46.8055284,,,,,,
Unnamed,amenity,post_office,24.7927393,46.8054935,,,,,,
McDonald's,amenity,fast_food,24.7762816,46.7773771,,,,,,McDonald's
مسجد الطيار,amenity,place_of_worship,24.6854975,46.5769873,,,,,,
Unnamed,amenity,fuel,24.6181034,46.7247674,,,,,,
شيخ البلد,amenity,restaurant,24.6183082,46.7245099,,,,,,
سهل,amenity,fuel,24.6527155,46.7025092,,,,,,
جامع أبو بكر الصديق,amenity,place_of_worship,24.7321731,46.8488546,,Abu Al Aswad Al Doali,,,,
مسجد العويضة,amenity,place_of_worship,24.6341189,46.7617672,,شارع علي بن أبي طالب,,,,
Burger King,amenity,fast_food,24.7321402,46.8482623,,Abu Al Aswad Al Doali,90000002,https://instagram.com/burgerkingksa,Mo-Su 12:00-01:30,Burger King
Unnamed,amenity,pharmacy,24.7091217,46.7013762,,,,,,
Unnamed,amenity,atm,24.7046706,46.7027884,,,,,24/7,
Sahel,amenity,fuel,24.6993924,46.7227106,,,,,,
Unnamed,amenity,atm,24.7082549,46.7076487,,,,,,
مسجد,amenity,place_of_worship,24.781494,46.621916,,As Sulamaniyah,,,,
مستشفى الجزيرة,amenity,pharmacy,24.7140872,46.847342,,شارع حسان بن ثابت 14236,011238888,https://aljazeerahospital.com.sa/,24/7,
Mahboob,amenity,fast_food,24.7590745,46.6639915,,Prince Turki Ibn Abdulaziz Ath Thani,,,,
Herfy,amenity,fast_food,24.767528,46.6643418,,Northern Ring Road,920001111,https://www.herfy.com/,,
زهرة الخليج zahrato alkhalej,amenity,pharmacy,24.7142602,46.6258553,,,,,,
alrajhy bank بنك الراجحي,amenity,bank,24.7139954,46.6338896,,,,,,
Kudu,amenity,restaurant,24.6851626,46.6775493,,,,,,
Kudu,amenity,restaurant,24.7053897,46.6798149,,,,,,
Herfy,amenity,fast_food,24.7115383,46.6753243,,,,,,
Kudu,amenity,restaurant,24.7114181,46.6754146,,,,,,
Kudu,amenity,restaurant,24.6893045,46.6826535,,,,,,
Kudu,amenity,restaurant,24.704312,46.6833077,,,,,,
كودو,amenity,fast_food,24.6283083,46.5596714,كودو,,,,,كودو
كودو,amenity,fast_food,24.6732652,46.6730558,كودو,,,,,كودو
Kudu,amenity,restaurant,24.6844372,46.7936632,,,,,,
Kudu,amenity,restaurant,24.7864773,46.6337177,,,,,,
Kudu,amenity,fast_food,24.7796537,46.7883129,,,,,,Kudu
Kudu,amenity,restaurant,24.5888126,46.7596054,,,,,,
Kudu,amenity,fast_food,24.5938096,46.6334191,,,,,,Kudu
Kudu,amenity,restaurant,24.7512369,46.5737332,,,,,,
Kudu,amenity,restaurant,24.6340408,46.6755016,,,,,,Kudu
Kudu,amenity,restaurant,24.7993375,46.7402288,,,,,,
كودو,amenity,fast_food,24.781792,46.7316492,كودو,,,,,كودو
Kudu,amenity,restaurant,24.7668483,46.7553554,,,,,,Kudu
Kudu,amenity,restaurant,24.546587,46.6509992,,,,,,
Kudu,amenity,restaurant,24.7429529,46.6786122,,,,,,
Kudu,amenity,restaurant,24.7405302,46.6819818,,,,,,
Kudu,amenity,restaurant,24.7435537,46.6590027,,,,,,
Kudu,amenity,restaurant,24.9591257,46.7031972,,,,,,
Kudu,amenity,restaurant,24.6871082,46.7249542,,,,,,
المذاق الرومنسي,amenity,restaurant,24.6197718,46.7447373,,,,,,
Kudu,amenity,restaurant,24.603481,46.7326476,,,,,,
كودو,amenity,fast_food,24.6629211,46.7009603,كودو,,,,,كودو
كودو,amenity,fast_food,24.7447418,46.6208004,كودو,,,,,كودو
كودو,amenity,fast_food,24.7385468,46.7986442,كودو,,,,,كودو
Kudu,amenity,restaurant,24.6962438,46.7514812,,,,,,
Kudu,amenity,restaurant,24.7061304,46.766761,,,,,,
Kudu,amenity,restaurant,24.685374,46.7752747,,,,,,
Kudu,amenity,restaurant,24.7240475,46.6648492,,,,,,
Kudu,amenity,restaurant,24.6901899,46.7762705,,,,,,Kudu
كودو,amenity,fast_food,24.7108565,46.7914725,كودو,,,,,كودو
Kudu,amenity,restaurant,24.75924,46.7774933,,,,,,Kudu
السلام موال,amenity,fast_food,24.55831,46.6369712,,,,,,Kudu
Kudu,amenity,restaurant,24.5614612,46.7079113,,,,,,
Kudu,amenity,fast_food,24.5987299,46.6894311,,,,,,Kudu
Kudu,amenity,restaurant,24.5961358,46.6975742,,,,,,
Kudu,amenity,restaurant,24.8232293,46.7993135,,,,,,
مركز فيتامين الطبي,amenity,clinic,24.7370258,46.8306893,,Hasaan Bin Thabit,,,,
مستوصف الشمال الطبي,amenity,clinic,24.7335576,46.8476305,,,,,,
ريناد لاحتفالات,amenity,events_venue,24.8014771,46.7446801,,,,,,
Unnamed,amenity,place_of_worship,24.4546754,46.9862213,,,,,,
شجرة الصفصاف,amenity,restaurant,24.6493605,46.7066287,,,,,,
الرشيد للحلويات,amenity,restaurant,24.6513981,46.7065806,,شارع الوشم,,,,
احلى حكاية,amenity,restaurant,24.64861,46.7065257,,Al Imam Abdul Lah Ibn Faisal Ibn Turki,,,,
مجمع طب الاسرة 2,amenity,hospital,24.6100189,46.7280761,,شارع الأمير محمد بن عبد الرحمن,,,,
الفائز لتأجير السيارات,amenity,car_rental,24.68351,46.7014412,,Al Madhar,,,,
Unnamed,amenity,fuel,24.6718925,46.7085118,,,,,,
Unnamed,amenity,fuel,24.6736083,46.7080585,,,,,,
Layali Cafe,amenity,cafe,24.6448952,46.7037311,كافيه ليالي,,,,,
دوران الخليج كافية,amenity,cafe,24.6451073,46.7036627,,طريق الملك فهد,,,,
Unnamed,amenity,juice,24.6485177,46.7065598,,,,,,
Unnamed,amenity,restaurant,24.6495172,46.7062929,,,,,,
Unnamed,amenity,restaurant,24.6495878,46.7065663,,,,,,
Unnamed,amenity,restaurant,24.6498984,46.7064811,,,,,,
Unnamed,amenity,restaurant,24.6499706,46.7094351,,,,,,
Unnamed,amenity,restaurant,24.6501003,46.7064257,,,,,,
Unnamed,amenity,restaurant,24.6511115,46.7061762,,,,,,
محطة محروقات البابطين,amenity,fuel,24.7399008,46.8501956,,Saban,,,24/7,
Unnamed,amenity,fuel,24.7265811,46.8528616,,,,,,
Unnamed,amenity,fuel,24.7551492,46.8312154,,,,,,
Unnamed,amenity,fuel,24.7374887,46.8447621,,,,,,
Unnamed,amenity,fuel,24.7376873,46.8513153,,,,,,
مصرف الراجحي,amenity,bank,24.7354942,46.846202,,شارع أبو الأسود الدؤلي,920003344,https://www.alrajhibank.com.sa/,Su-Th 09:00-16:00,
صيدلية مريم,amenity,pharmacy,24.7456774,46.8454267,,Saban,,,24/7,
Unnamed,amenity,fuel,24.67643,46.707973,,,,,,
الركن لتاجير السيارات,amenity,car_rental,24.6397549,46.7083479,,,,,,
البريد السعودي ارسال,amenity,post_office,24.6387277,46.709624,,,,,,
وقت الدواء,amenity,pharmacy,24.6404661,46.7083475,,,,,,
مطعم روتي,amenity,restaurant,24.6403353,46.7083444,,,,,,
سيف للتأجير السيارات,amenity,car_rental,24.6390265,46.7083128,,,,,,
صيدلية المتحدة,amenity,pharmacy,24.6378643,46.708814,,,,,,
بروستد كوفي,amenity,restaurant,24.6401514,46.7083399,,,,,,
Unnamed,amenity,fuel,24.5998264,46.7336308,,,,,,
Unnamed,amenity,shelter,24.819229,46.771131,,,,,,
Unnamed,amenity,fountain,24.6257581,46.6804198,,,,,,
هرفي,amenity,restaurant,24.5829936,46.6867748,,شارع الشيخ محمد بن عبد اللطيف بن عبد الرحمن 7524,920001111,https://www.herfy.com/ar/restaurant.php,,
Unnamed,amenity,cafe,24.7680715,46.7152814,,,,,,
Unnamed,amenity,restaurant,24.7678767,46.7155281,,,,,,
بياتو,amenity,restaurant,24.8242528,46.6573739,,,,,,
مها,amenity,cafe,24.7935813,46.6277833,,,,,,
Unnamed,amenity,parking,24.6036255,46.7052652,,,,,24/7,
Unnamed,amenity,fuel,24.8815983,46.5877366,,,,,,
Unnamed,amenity,cafe,24.6446967,46.7059087,,,,,,
محمصة الدار,amenity,cafe,24.6514046,46.7066725,,شارع الوشم,,,,
Unnamed,amenity,atm,24.6585532,46.7051626,,,,,,
Unnamed,amenity,weighbridge,24.6255158,46.8619185,,,,,,
Unnamed,amenity,place_of_worship,24.7751058,46.6612156,,,,,,
قاعة البابطين,amenity,theatre,24.7977261,46.6315604,,Al Olaya,,,Mo-Su 08:00-22:00,
Hardee's,amenity,restaurant,24.7042627,46.6651055,,Takhassusi St.,,,,
دجاج كنتاكي,amenity,fast_food,24.7047828,46.6645614,دجاج كنتاكي,Takhassusi St.,920021111,,,دجاج كنتاكي
Krespe Kreme Doughnuts,amenity,cafe,24.7048086,46.6649739,,Takhassusi St.,,,,
Friday's,amenity,restaurant,24.7044957,46.6646636,,Takhassusi St.,,,,
Saudi Post البريد السعودي,amenity,post_office,24.6900516,46.6511682,,Umm Al Hamam St.,9200 05700,https://www.sp.com.sa/,,
Unnamed,amenity,fuel,24.6926643,46.6497765,,,,,,
Unnamed,amenity,place_of_worship,24.6889723,46.6498302,,,,,,
مجمع نون الطبي Noon Medical Clinic,amenity,clinic,24.6896885,46.6511806,,,0114056230,,,
Unnamed,amenity,place_of_worship,24.6913008,46.6509138,,,,,,
الدريس,amenity,fuel,24.6873345,46.6361715,الدريس,Prince Nawaf Bin Abdul Aziz,,,,ALDREES
Unnamed,amenity,telephone,24.5842795,46.6911318,,,0554576968,,,
مسجد,amenity,place_of_worship,24.5275698,46.7137007,,,,,,
مسجد,amenity,place_of_worship,24.5550635,46.5994026,,,,,,
نفط,amenity,fuel,24.5647533,46.6285582,نفط,,,,,نفط
Unnamed,amenity,atm,24.5723861,46.78109,,,,,24/7,
Unnamed,amenity,atm,24.5847862,46.780184,,,,,,
مسجد خالد بن الوليد,amenity,place_of_worship,24.5759851,46.7759859,,,,,,
مسجد علي بن أبي طالب,amenity,place_of_worship,24.5746332,46.7799527,,Nahawand 1,,,,
مدرسة سمر بن جندب,amenity,school,24.5752247,46.7804524,,Nahawand,,,,
مطعم المراسيم,amenity,restaurant,24.5735055,46.7818385,,,,,,
Unnamed,amenity,fuel,24.5756963,46.7792355,,Nahawand,,,,
مطعم ديرتي,amenity,restaurant,24.5736652,46.7852922,,,,,,
الدفاع المدني,amenity,fire_station,24.5686119,46.7718352,,,,,,
Unnamed,amenity,fire_station,24.5686083,46.7718043,,,,,,
Unnamed,amenity,fuel,24.5833439,46.779956,,,,,,
مسجد سعيد بن زيد,amenity,place_of_worship,24.5791481,46.7798865,,,,,,
Unnamed,amenity,atm,24.575764,46.7794827,,,,,,
بيت الشواية,amenity,restaurant,24.683857,46.6525395,,Umm Al Hamam St.,,http://www.shawayahouse.com,,
Unnamed,amenity,shelter,24.590503,46.7090409,,,,,,
الرومانسية,amenity,restaurant,24.5997746,46.7486201,,الدائري الحنوبي,,,,
كودو,amenity,restaurant,24.5996118,46.7458807,,الدائري الحنوبي,,,,
مصرف الراجحي,amenity,bank,24.6016624,46.7490586,,الدائري الحنوبي,,,,
برجر كنج,amenity,restaurant,24.5992269,46.7450868,,الدائري الحنوبي,,,,
بيتزا وفطائر شامية,amenity,restaurant,24.6479955,46.7066944,,Al Imam Abdul Lah Ibn Faisal Ibn Turki,,,,
فلافل ابو بشار مطعم سوري,amenity,restaurant,24.6476752,46.7067854,,,,,,
فوال و فلافل مصري,amenity,restaurant,24.6477987,46.7067636,,,,,,
شركة زهرة الأندلس للعقارات,amenity,fountain,24.6469734,46.7069653,,,,,,
B1 burger,amenity,restaurant,24.6021606,46.6461011,,,,,,
Unnamed,amenity,hospital,24.6018367,46.7020164,,,,,,
واحد فول,amenity,restaurant,24.6609768,46.7013086,,طريق الملك فهد,,,,
مايسترو,amenity,restaurant,24.6611514,46.7011863,,,,,,
صب واي,amenity,restaurant,24.6612257,46.701098,,طريق الملك فهد,,,,
مستشفى المبارك,amenity,hospital,24.6566664,46.706969,,,,,,
Unnamed,amenity,atm,24.6524977,46.7042785,,,,,24/7,
جوازات الرياض,amenity,police,24.6605592,46.7024017,,طريق الملك فهد,,,,
صيدلية همول,amenity,pharmacy,24.8065203,46.7927719,,,,,,
محطة,amenity,fuel,24.805746,46.7933516,,Al Arab Sea,,,,
مطعم بخاري,amenity,restaurant,24.8029841,46.7933498,,,,,,
البنك السعودي الفرنسي,amenity,bank,24.8033001,46.7938862,البنك السعودي الفرنسي,,,,,البنك السعودي الفرنسي
هرفي,amenity,fast_food,24.8025088,46.7921321,,,,,,
البنك الأهلي,amenity,bank,24.8034848,46.7943631,البنك الأهلي,Al Imam Abdullah Bin Saud Ibn Abdulaziz,,,,
ثانوية أضواء الرياض الأهلية,amenity,school,24.7931768,46.7951453,,,,,,
الصناعية,amenity,bank,24.7104313,46.8470596,,,,,,
مجمع عيادات اللوتس,amenity,hospital,24.80364,46.7947663,,,,,,
مستوصف اليرموك,amenity,hospital,24.8103493,46.7908317,,,,,,
دان كن,amenity,cafe,24.8028053,46.7929442,,,,,,
مكتبة ربوع القلم,amenity,library,24.8053069,46.7934077,,,,,,
الفارابي,amenity,hospital,24.78625,46.8019821,,,,,,
شركة رال العالمية,amenity,fountain,24.7532201,46.744408,,,,,,
جامع عودة العودة بشبرا,amenity,place_of_worship,24.5777742,46.6788625,,,,,,
بنك الرياض,amenity,bank,24.6494958,46.714757,بنك الرياض,,,,,بنك الرياض
صيدلية الراية,amenity,pharmacy,24.7617595,46.7808772,,Abi Saeed Al Khidri,,,,
مسجد,amenity,place_of_worship,24.7627184,46.7814245,,,,,,
تاب لاين,amenity,fuel,24.7631283,46.783061,,Abi Saeed Al Khidri,,,,
مسجد,amenity,place_of_worship,24.7653306,46.7821384,,,,,,
جامع,amenity,place_of_worship,24.7667917,46.78206,,,,,,
هرفي,amenity,restaurant,24.7644159,46.785144,,Ash Sheikh Hassan bin Hussein bin Ali,,,,
مستوصف الراية,amenity,clinic,24.761813,46.7809509,,Abi Saeed Al Khidri,,,,
Unnamed,amenity,fuel,24.7079832,46.8124215,,,,,,
Unnamed,amenity,fuel,24.7079678,46.8133084,,,,,,
Unnamed,amenity,atm,24.7078956,46.8124581,,,,,,
Unnamed,amenity,car_wash,24.7077549,46.8135967,,,,,,
دار القلم,amenity,school,24.7075255,46.8137733,,الكهف,,,,
Hayat National Hospital,amenity,hospital,24.6940156,46.7727851,,Omer bin AbdulAziz,,,,
Unnamed,amenity,car_rental,24.5478091,46.6844717,,sefa,,,,
Unnamed,amenity,fuel,24.6179002,46.7268285,,شارع غبيرة العام,,,,
العباسية,amenity,restaurant,24.6183482,46.7270326,,شارع غبيرة العام,,,,
Unnamed,amenity,fuel,24.6214121,46.7357607,,شارع غبيرة العام,,,,
مستشفى الفلاح,amenity,hospital,24.6191751,46.7292391,,شارع غبيرة العام,,,,
Unnamed,amenity,fuel,24.6207282,46.7336862,,,,,,
Unnamed,amenity,atm,24.6205971,46.7336397,,,,,,
مكتبه خالد,amenity,library,24.6217106,46.7590258,,شارع المصباح,,,,
granada Village,amenity,courthouse,24.790052,46.7543953,,Al Imam Abdullah Bin Saud Ibn Abdulaziz 148,,,,
مسجد العويمرية الشمالي,amenity,place_of_worship,24.6270505,46.7015628,,,,,"Mo-Su 04:00-05:00, 06:00-07:00, 11:30-13:00, 15:30-20:00",
مسجد الشميسي قديم,amenity,place_of_worship,24.6271594,46.7030419,,,,,"Mo-Su 04:00-07:00, 11:30-14:30, 15:30-20:00",
BLACK GOLD MOTOR,amenity,car_wash,24.8295734,46.6822897,,Othman Bin Affan Road,920000499,www.bgm-ksa.com,"Mo-Su 08:30-12:30, 15:30-23:30",
Unnamed,amenity,cafe,24.6892385,46.8543466,,,,,,
Unnamed,amenity,bench,24.6045487,46.7125352,,,,,,
Al Malak Dental Clinic,amenity,clinic,24.7030098,46.8056634,,,,,,
مركز العناية للاسنان,amenity,dentist,24.64866,46.5549546,,,,,,
Kingdom City compound,amenity,community_centre,24.8020149,46.6563449,,,,,,
مركز الطب الحديث للأسنان,amenity,dentist,24.7588777,46.7762277,,,,,,
صيدلية النهدي,amenity,pharmacy,24.7587177,46.7759699,,,,,,
بنك الاهلي,amenity,bank,24.7725264,46.7791003,,,,,,
محطة باترول الادريس,amenity,fuel,24.7569106,46.7728028,,,,,,
Unnamed,amenity,atm,24.7587465,46.7760192,,,,,,
Unnamed,amenity,atm,24.669549,46.7507862,,,,,,
