Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
Unnamed,amenity,place_of_worship,24.6612871,46.8637926,,,,,,
Unnamed,amenity,place_of_worship,24.6619166,46.8772532,,,,,,
Unnamed,amenity,place_of_worship,24.673598,46.8762301,,,,,,
Unnamed,amenity,place_of_worship,24.6725202,46.8638798,,,,,,
Unnamed,amenity,place_of_worship,24.676306,46.8739172,,,,,,
Unnamed,amenity,place_of_worship,24.676326,46.864468,,,,,,
Unnamed,amenity,place_of_worship,24.6716714,46.8733538,,,,,,
Unnamed,amenity,place_of_worship,24.669381,46.8603067,,,,,,
Unnamed,amenity,place_of_worship,24.6593431,46.8688911,,,,,,
Unnamed,amenity,place_of_worship,24.661445,46.8604105,,,,,,
Unnamed,amenity,place_of_worship,24.6649617,46.8688318,,,,,,
Unnamed,amenity,place_of_worship,24.6689633,46.8655107,,,,,,
Unnamed,amenity,place_of_worship,24.6666998,46.8743472,,,,,,
Unnamed,amenity,place_of_worship,24.665568,46.8798922,,,,,,
Unnamed,amenity,place_of_worship,24.6588984,46.8780389,,,,,,
Unnamed,amenity,place_of_worship,24.6732477,46.8814193,,,,,,
Unnamed,amenity,parking,24.7038971,46.8575426,,,,,,
Unnamed,amenity,place_of_worship,24.7189372,46.8652935,,,,,,
Unnamed,amenity,parking,24.6825441,46.8991193,,,,,,
Unnamed,shop,laundry,24.682347,46.8992861,,,,,,
Unnamed,shop,convenience,24.6821537,46.8995739,,,,,,
Deanship Bldg,office,administrative,24.7555212,46.854676,,,,,,
NGCEBHP,office,educational_institution,24.7557587,46.85432,,,,,,
KSAU-HS,amenity,university,24.7570759,46.8571896,,,,https://www.ksau-hs.edu.sa/,,
Postgraduate Training Center,office,educational_institution,24.75527,46.8548092,,,,,,
Admin Bldg,office,administrative,24.7543421,46.8527363,,,,,,
Main Lecture Hall,office,educational_institution,24.7543257,46.8534672,,,,,,
Conference Center,office,educational_institution,24.7546438,46.853229,,,,,,
Unnamed,amenity,bus_station,24.7482396,46.8584255,,,,,,
Unnamed,amenity,parking,24.7527494,46.8690097,,,,,,
نفط,amenity,fuel,24.6431106,46.831814,نفط,,,,,نفط
محطة الدريس,amenity,fuel,25.0749201,46.7127517,,,,,,
Unnamed,tourism,information,25.0150608,46.5918213,,,,,,
Unnamed,amenity,place_of_worship,24.88874,46.605282,,,,,,
Unnamed,amenity,place_of_worship,24.6374712,46.7974878,,,,,,
Unnamed,amenity,place_of_worship,24.6334699,46.8010588,,,,,,
Unnamed,leisure,playground,24.6171194,46.7714658,,,,,,
Unnamed,amenity,shelter,24.6189617,46.7723589,,,,,,
Unnamed,amenity,shelter,24.6184076,46.7714945,,,,,,
Unnamed,amenity,shelter,24.6179112,46.7710367,,,,,,
Unnamed,amenity,shelter,24.6183392,46.7730716,,,,,,
Unnamed,amenity,parking,24.6105068,46.7811433,,,,,,
فيولكس,amenity,fuel,24.6071694,46.7740371,,,,,,
Unnamed,amenity,place_of_worship,24.601826,46.7733058,,,,,,
Unnamed,amenity,place_of_worship,24.6005367,46.780262,,,,,,
Unnamed,amenity,place_of_worship,24.5967186,46.7762585,,,,,,
Unnamed,amenity,fuel,24.596434,46.7825529,,,,,,
Unnamed,amenity,place_of_worship,24.5821369,46.7891423,,,,,,
Unnamed,amenity,fuel,24.5908235,46.8049555,,,,,,
Unnamed,amenity,fuel,24.5788003,46.7924494,,,,,,
الدريس,amenity,fuel,24.5858217,46.8113534,الدريس,,,,,ALDREES
Unnamed,amenity,fuel,24.6120903,46.8225739,,,,,,
Unnamed,amenity,fuel,24.6125487,46.8235444,,,,,,
Unnamed,amenity,place_of_worship,24.6024086,46.8372349,,,,,,
Unnamed,amenity,fuel,24.6061625,46.8320409,,,,,,
Unnamed,amenity,fuel,24.6079823,46.8308582,,,,,,
Unnamed,amenity,place_of_worship,24.5658429,46.8537248,,,,,,
Unnamed,amenity,place_of_worship,24.5817375,46.8535053,,,,,,
سهل,amenity,fuel,24.5790081,46.830249,سهل,,,,,Sahel
Unnamed,leisure,playground,24.5870113,46.8562054,,,,,,
Unnamed,leisure,playground,24.5866963,46.8570816,,,,,,
Unnamed,leisure,playground,24.5865018,46.8580529,,,,,,
Unnamed,leisure,playground,24.5859459,46.8559507,,,,,,
Unnamed,leisure,playground,24.5856864,46.8568608,,,,,,
Unnamed,leisure,playground,24.5855784,46.8577914,,,,,,
Unnamed,leisure,playground,24.5878668,46.8573839,,,,,,
Unnamed,leisure,playground,24.5876907,46.8583042,,,,,,
Unnamed,leisure,playground,24.5874746,46.8594012,,,,,,
Unnamed,leisure,playground,24.5845777,46.8555975,,,,,,
Unnamed,leisure,playground,24.5844017,46.8564974,,,,,,
Unnamed,leisure,playground,24.583676,46.8552476,,,,,,
Unnamed,leisure,playground,24.5834598,46.8563208,,,,,,
Unnamed,leisure,playground,24.584201,46.8574382,,,,,,
Unnamed,leisure,playground,24.5832837,46.8572174,,,,,,
Unnamed,leisure,playground,24.583991,46.8584672,,,,,,
Unnamed,leisure,playground,24.5839045,46.8594861,,,,,,
Unnamed,leisure,playground,24.5830181,46.8597578,,,,,,
Unnamed,leisure,playground,24.5867281,46.8608321,,,,,,
Unnamed,leisure,playground,24.5876131,46.8605225,,,,,,
Unnamed,leisure,playground,24.5869963,46.8618938,,,,,,
Unnamed,leisure,playground,24.5815279,46.85984,,,,,,
Unnamed,leisure,playground,24.5841363,46.8605531,,,,,,
Unnamed,leisure,playground,24.5856638,46.8611447,,,,,,
Unnamed,leisure,playground,24.5854044,46.860178,,,,,,
Unnamed,leisure,playground,24.58588,46.8621061,,,,,,
Unnamed,leisure,playground,24.5870568,46.8633634,,,,,,
Unnamed,leisure,playground,24.5867974,46.8645731,,,,,,
Unnamed,leisure,playground,24.5860481,46.8631204,,,,,,
Unnamed,leisure,playground,24.5844004,46.8614723,,,,,,
Unnamed,leisure,playground,24.5846166,46.8624125,,,,,,
Unnamed,leisure,playground,24.5848616,46.8633158,,,,,,
Unnamed,leisure,playground,24.5839825,46.8636328,,,,,,
Unnamed,leisure,playground,24.5842035,46.8645572,,,,,,
Unnamed,leisure,playground,24.5817104,46.8607961,,,,,,
Unnamed,leisure,playground,24.583555,46.8617998,,,,,,
Unnamed,leisure,playground,24.5829498,46.8614141,,,,,,
Unnamed,leisure,playground,24.5828345,46.863992,,,,,,
Unnamed,leisure,playground,24.5823013,46.8641716,,,,,,
Unnamed,leisure,playground,24.5831659,46.864853,,,,,,
Unnamed,leisure,playground,24.5811051,46.8622435,,,,,,
Unnamed,leisure,playground,24.5806344,46.8604105,,,,,,
Unnamed,leisure,playground,24.5813549,46.8588627,,,,,,
Unnamed,leisure,playground,24.5819746,46.8617258,,,,,,
Unnamed,leisure,playground,24.5808938,46.8613296,,,,,,
Unnamed,leisure,playground,24.5804182,46.8594755,,,,,,
Unnamed,leisure,playground,24.5797168,46.8607433,,,,,,
Unnamed,leisure,playground,24.5794911,46.8597554,,,,,,
Unnamed,leisure,playground,24.5799666,46.8616624,,,,,,
Unnamed,leisure,playground,24.5802068,46.8625921,,,,,,
Unnamed,leisure,swimming_pool,24.5800867,46.8641188,,,,,,
Unnamed,leisure,playground,24.5778674,46.8630728,,,,,,
Unnamed,leisure,playground,24.5789915,46.8612451,,,,,,
Unnamed,leisure,playground,24.5784727,46.8620745,,,,,,
Unnamed,leisure,playground,24.5784727,46.864029,,,,,,
Unnamed,amenity,parking,24.5793518,46.8642508,,,,,,
Unnamed,leisure,playground,24.5768009,46.8602045,,,,,,
Unnamed,leisure,playground,24.5773341,46.8594174,,,,,,
Unnamed,leisure,playground,24.576383,46.8586884,,,,,,
Unnamed,leisure,playground,24.5758689,46.8594966,,,,,,
Unnamed,amenity,parking,24.5791014,46.845924,,,,,,
Unnamed,amenity,place_of_worship,24.5550191,46.8648396,,,,,,
Unnamed,amenity,place_of_worship,24.5569708,46.8622003,,,,,,
Unnamed,amenity,place_of_worship,24.5531844,46.8681334,,,,,,
Unnamed,amenity,place_of_worship,24.5648163,46.8723498,,,,,,
Unnamed,amenity,place_of_worship,24.5666019,46.8703757,,,,,,
Unnamed,amenity,parking,24.5145263,46.8654928,,,,,,
Unnamed,amenity,parking,24.5259961,46.8710064,,,,,,
Unnamed,amenity,fuel,24.5590803,46.8054889,,,,,,
Unnamed,amenity,fuel,24.5580919,46.800912,,,,,,
Unnamed,leisure,playground,24.5619262,46.7766457,,,,,,
Unnamed,amenity,place_of_worship,24.479824,46.8045906,,,,,,
Unnamed,amenity,fuel,24.4978785,46.5060458,,,,,,
Unnamed,amenity,fuel,24.4818996,46.5497537,,,,,,
Unnamed,amenity,fuel,24.4851533,46.5414415,,,,,,
Unnamed,amenity,parking,24.5272969,46.4373383,,,,,,
Unnamed,amenity,parking,24.5272227,46.4365376,,,,,,
Unnamed,amenity,parking,24.5275869,46.4373568,,,,,,
Unnamed,amenity,parking,24.5273205,46.4371344,,,,,,
Unnamed,amenity,parking,24.5271822,46.4368601,,,,,,
Unnamed,amenity,parking,24.5269664,46.4371085,,,,,,
Unnamed,amenity,vending_machine,24.5519992,46.4839522,,,,,,
ساسكو,amenity,fuel,24.5717921,46.5242139,ساسكو,,,,,ساسكو
Unnamed,leisure,playground,24.5342745,46.6604228,,,,,,
Unnamed,amenity,place_of_worship,24.537484,46.6660191,,,,,,
Unnamed,leisure,park,24.5377545,46.6653635,,,,,,
Unnamed,amenity,place_of_worship,24.5308989,46.6606324,,,,,,
Unnamed,amenity,vending_machine,24.551831,46.4843908,,,,,,
Unnamed,amenity,place_of_worship,24.5642809,46.5437513,,,,,,
الدريس,amenity,fuel,24.4854321,46.6230894,الدريس,,,,,ALDREES
Unnamed,amenity,fuel,24.4736364,46.6042338,,,,,,
Unnamed,amenity,place_of_worship,24.4815768,46.6126249,,,,,,
Unnamed,amenity,fuel,24.449024,46.6143774,,,,,,
Unnamed,amenity,fuel,24.4957973,46.6280976,,,,,,
Unnamed,leisure,playground,24.5011852,46.6260137,,,,,,
الدريس,amenity,fuel,24.5234372,46.6479421,الدريس,,,,,ALDREES
الدريس,amenity,fuel,24.5473605,46.6495945,الدريس,,,,,ALDREES
Unnamed,amenity,fuel,24.5528499,46.6723151,,,,,,
ساسكو,amenity,fuel,24.5476942,46.6753556,ساسكو,,,,,ساسكو
Unnamed,amenity,fuel,24.5487896,46.6752993,,,,,,
Unnamed,leisure,playground,24.5325113,46.6956394,,,,,,
Unnamed,leisure,playground,24.5326472,46.6954292,,,,,,
Unnamed,amenity,place_of_worship,24.5251613,46.7152519,,,,,,
Unnamed,amenity,place_of_worship,24.5268401,46.7099519,,,,,,
Unnamed,amenity,place_of_worship,24.530432,46.7137713,,,,,,
Unnamed,amenity,place_of_worship,24.5291046,46.7078061,,,,,,
Unnamed,amenity,place_of_worship,24.5219987,46.7234273,,,,,,
Unnamed,amenity,place_of_worship,24.530432,46.7215819,,,,,,
Unnamed,amenity,place_of_worship,24.5309786,46.7318602,,,,,,
Unnamed,amenity,place_of_worship,24.5335749,46.7208953,,,,,,
Unnamed,amenity,place_of_worship,24.5348632,46.7232986,,,,,,
Unnamed,amenity,place_of_worship,24.5333211,46.7111535,,,,,,
Unnamed,amenity,place_of_worship,24.5348242,46.7170973,,,,,,
Unnamed,amenity,place_of_worship,24.5310372,46.7178483,,,,,,
Unnamed,amenity,place_of_worship,24.526684,46.7043514,,,,,,
Unnamed,amenity,place_of_worship,24.5284604,46.7016263,,,,,,
Unnamed,amenity,place_of_worship,24.5246586,46.7071946,,,,,,
Unnamed,amenity,place_of_worship,24.5271362,46.6972619,,,,,,
Unnamed,amenity,place_of_worship,24.5347925,46.7033486,,,,,,
Unnamed,amenity,place_of_worship,24.537428,46.7166978,,,,,,
Unnamed,amenity,place_of_worship,24.5423797,46.7097047,,,,,,
Unnamed,amenity,place_of_worship,24.5392319,46.7098128,,,,,,
Unnamed,amenity,place_of_worship,24.540144,46.7163353,,,,,,
Unnamed,amenity,place_of_worship,24.5416611,46.7308796,,,,,,
Unnamed,amenity,place_of_worship,24.5427872,46.7343122,,,,,,
الدريس,amenity,fuel,24.556691,46.7268093,الدريس,,,,,ALDREES
Unnamed,amenity,fuel,24.5872272,46.7245068,,,,,,
Unnamed,amenity,fuel,24.5600992,46.7411354,,,,,,
زاهر,amenity,fuel,24.5747427,46.7496961,,,,,,
عالم المساندة,amenity,fuel,24.5930146,46.7497991,,,,,,
العزيزية,amenity,fuel,24.5910324,46.7584479,,,,,,
وقود,amenity,fuel,24.6019561,46.7500405,,,,,,
العزيزية,amenity,fuel,24.6007074,46.7502926,,,,,,
Unnamed,amenity,fuel,24.6113044,46.762156,,,,,,
Unnamed,amenity,parking,24.6129297,46.7565543,,,,,,
Unnamed,amenity,fuel,24.5995462,46.7549864,,,,,,
Unnamed,amenity,fuel,24.6015887,46.7631107,,,,,,
Unnamed,amenity,fuel,24.5918277,46.7703136,,,,,,
Unnamed,amenity,fuel,24.6169985,46.7542452,,,,,,
Unnamed,amenity,fuel,24.61464,46.7577559,,,,,,
Unnamed,amenity,fuel,24.6141295,46.7475529,,,,,,
Unnamed,amenity,fuel,24.554146,46.7259045,,,,,,
Unnamed,amenity,fuel,24.5501219,46.722463,,,,,,
Unnamed,amenity,fuel,24.5719631,46.6931915,,,,,,
Unnamed,amenity,fuel,24.5701874,46.6895476,,,,,,
Unnamed,amenity,fuel,24.5636235,46.6838401,,,,,,
محطة,amenity,fuel,24.5670653,46.6876251,,,,,,
Unnamed,amenity,fuel,24.5649742,46.6252713,,,,,,
Unnamed,leisure,playground,24.5642245,46.6366019,,,,,,
Unnamed,leisure,swimming_pool,24.6260756,46.6188823,,,,,,
Unnamed,leisure,swimming_pool,24.6271119,46.6161463,,,,,,
Unnamed,amenity,place_of_worship,24.6375658,46.6454788,,,,,,
Unnamed,amenity,fuel,24.7554509,46.5512161,,,,,,
Unnamed,amenity,place_of_worship,24.7523086,46.5322324,,,,,,
Unnamed,amenity,place_of_worship,24.754417,46.5353469,,,,,,
Unnamed,amenity,place_of_worship,24.7562168,46.5410167,,,,,,
Unnamed,leisure,swimming_pool,24.7087451,46.6016493,,,,,,
Unnamed,leisure,swimming_pool,24.7028357,46.6101915,,,,,,
The Late Prince Ahmad Bin Salman Mosque,amenity,place_of_worship,24.707551,46.6085174,,,,,,
Unnamed,amenity,parking,24.6972784,46.602751,,,,,,
Unnamed,amenity,parking,24.6920074,46.5972707,,,,,,
Unnamed,amenity,parking,24.6916253,46.5955882,,,,,,
Unnamed,amenity,parking,24.6890035,46.5854348,,,,,,
Unnamed,amenity,parking,24.6886302,46.5837132,,,,,,
Unnamed,tourism,artwork,24.7887573,46.42548,,,,,,
محطة,amenity,fuel,24.5545326,46.8573494,,,,,,
وقود أريج,amenity,fuel,24.5177939,46.9125867,,,,,,
Unnamed,amenity,parking,24.419964,46.8144631,,,,,,
Unnamed,amenity,parking,24.4181639,46.8132567,,,,,,
محطة نوف,amenity,fuel,24.4541289,46.9874635,,,,,,
Unnamed,tourism,information,24.5773383,46.6903783,,,,,,
Unnamed,tourism,information,24.5777542,46.6902787,,,,,,
Unnamed,amenity,place_of_worship,24.5742248,46.6784376,,,,,,
Unnamed,amenity,place_of_worship,24.5716022,46.6677904,,,,,,
Unnamed,amenity,place_of_worship,24.5731769,46.6655105,,,,,,
Unnamed,amenity,place_of_worship,24.5793244,46.6693186,,,,,,
Unnamed,amenity,place_of_worship,24.5789489,46.6626882,,,,,,
Unnamed,amenity,place_of_worship,24.5808486,46.6721347,,,,,,
Unnamed,amenity,school,24.5768363,46.6687086,,,,,,
مدرسة خبيب بن عدي الابتدائية,amenity,school,24.5811008,46.6628423,مدرسة خبيب بن عدي الابتدائية,,,,,
Unnamed,amenity,place_of_worship,24.5754802,46.6831279,,,,,,
Unnamed,amenity,place_of_worship,24.5678194,46.6648203,,,,,,
Unnamed,amenity,fuel,24.5526648,46.6331393,,,,,,
Unnamed,amenity,place_of_worship,24.5876864,46.5858615,,,,,,
وقود,amenity,fuel,24.5897251,46.7275944,,,,,,
Unnamed,amenity,place_of_worship,24.6302966,46.7807518,,,,,,
Unnamed,amenity,place_of_worship,24.6275864,46.7872183,,,,,,
ساسكو,amenity,fuel,24.6335466,46.7798612,ساسكو,,,,,ساسكو
Unnamed,amenity,fuel,24.6263778,46.7805453,,,,,,
Unnamed,amenity,place_of_worship,24.6307777,46.7756923,,,,,,
Unnamed,amenity,school,24.6694971,46.7894413,,,,,,
Unnamed,amenity,place_of_worship,24.6803888,46.7844649,,,,,,
Unnamed,amenity,place_of_worship,24.761006,46.7766615,,,,,,
Unnamed,amenity,school,24.7607527,46.7573174,,,,,,
Unnamed,leisure,park,24.7657116,46.7621668,,,,,,
Unnamed,amenity,place_of_worship,24.7655849,46.7631217,,,,,,
Unnamed,amenity,school,24.7561839,46.7465181,,,,,,
Unnamed,amenity,place_of_worship,24.7634503,46.7521548,,,,,,
Unnamed,amenity,school,24.757167,46.7431643,,,,,,
Unnamed,amenity,place_of_worship,24.7582249,46.7463769,,,,,,
Unnamed,amenity,place_of_worship,24.7584493,46.7497895,,,,,,
Unnamed,amenity,place_of_worship,24.7601163,46.7537317,,,,,,
Unnamed,leisure,park,24.7596568,46.7539435,,,,,,
Unnamed,leisure,swimming_pool,24.7894063,46.7531461,,,,,,
Unnamed,leisure,swimming_pool,24.7900985,46.7548093,,,,,,
Unnamed,leisure,swimming_pool,24.7924222,46.7505331,,,,,,
Unnamed,leisure,swimming_pool,24.7928836,46.7515854,,,,,,
Unnamed,leisure,swimming_pool,24.7926569,46.7535073,,,,,,
Unnamed,leisure,swimming_pool,24.7928027,46.7542074,,,,,,
Unnamed,leisure,swimming_pool,24.7940738,46.753485,,,,,,
Unnamed,leisure,swimming_pool,24.7942258,46.7537138,,,,,,
Unnamed,leisure,swimming_pool,24.7940575,46.7533343,,,,,,
Unnamed,leisure,swimming_pool,24.7938412,46.7522076,,,,,,
Unnamed,leisure,swimming_pool,24.7944421,46.7543404,,,,,,
Unnamed,leisure,swimming_pool,24.793243,46.7548376,,,,,,
Unnamed,leisure,swimming_pool,24.7924261,46.7535399,,,,,,
Unnamed,leisure,pitch,24.7917164,46.7497396,,,,,,
Unnamed,leisure,swimming_pool,24.7952285,46.7569145,,,,,,
Unnamed,amenity,place_of_worship,24.7939992,46.749873,,,,,,
Unnamed,amenity,parking,24.7942503,46.7551273,,,,,,
Unnamed,amenity,place_of_worship,24.8058634,46.7646113,,,,,,
Unnamed,amenity,school,24.8023742,46.7643883,,,,,,
Unnamed,amenity,place_of_worship,24.8041228,46.7545783,,,,,,
Unnamed,amenity,school,24.8046086,46.7565314,,,,,,
Unnamed,amenity,place_of_worship,24.801597,46.7545516,,,,,,
Unnamed,amenity,school,24.801427,46.7578602,,,,,,
Unnamed,amenity,school,24.7954847,46.7458206,,,,,,
Unnamed,amenity,school,24.7934282,46.7405321,,,,,,
Unnamed,leisure,park,24.7979782,46.7481483,,,,,,
Unnamed,amenity,parking,24.802018,46.7551758,,,,,,
Unnamed,amenity,school,24.8084458,46.7546675,,,,,,
Unnamed,amenity,school,24.8106153,46.759733,,,,,,
Unnamed,amenity,school,24.8074905,46.7945765,,,,,,
Unnamed,amenity,place_of_worship,24.8021799,46.7869693,,,,,,
Unnamed,amenity,place_of_worship,24.8054181,46.7838657,,,,,,
Unnamed,amenity,place_of_worship,24.799484,46.7903939,,,,,,
Unnamed,amenity,place_of_worship,24.7992007,46.7697839,,,,,,
Unnamed,amenity,place_of_worship,24.7945779,46.7708541,,,,,,
Unnamed,amenity,place_of_worship,24.7945261,46.7850511,,,,,,
Unnamed,amenity,place_of_worship,24.7885623,46.7657974,,,,,,
Unnamed,leisure,playground,24.7862872,46.7599827,,,,,,
Unnamed,leisure,playground,24.7815506,46.7611421,,,,,,
Unnamed,amenity,place_of_worship,24.781923,46.7618377,,,,,,
Unnamed,leisure,playground,24.7812915,46.7615702,,,,,,
Unnamed,amenity,place_of_worship,24.7870564,46.760063,,,,,,
Unnamed,amenity,place_of_worship,24.7830809,46.7676524,,,,,,
Unnamed,amenity,place_of_worship,24.7809676,46.7649234,,,,,,
Unnamed,amenity,place_of_worship,24.7770891,46.7639959,,,,,,
Unnamed,amenity,place_of_worship,24.7793644,46.7672511,,,,,,
Unnamed,amenity,place_of_worship,24.7805708,46.7698909,,,,,,
Unnamed,amenity,place_of_worship,24.7882545,46.7725336,,,,,,
Unnamed,amenity,place_of_worship,24.7843648,46.7729933,,,,,,
Unnamed,amenity,place_of_worship,24.7863896,46.7756344,,,,,,
Unnamed,amenity,place_of_worship,24.7899595,46.7751942,,,,,,
Unnamed,amenity,place_of_worship,24.7843559,46.7788526,,,,,,
Unnamed,amenity,place_of_worship,24.7814785,46.7757909,,,,,,
Unnamed,amenity,place_of_worship,24.7819048,46.7731401,,,,,,
Unnamed,amenity,place_of_worship,24.7800131,46.7783146,,,,,,
Unnamed,amenity,school,24.7826774,46.7822762,,,,,,
Unnamed,amenity,place_of_worship,24.7779438,46.7767691,,,,,,
Unnamed,amenity,place_of_worship,24.7794536,46.7830294,,,,,,
Unnamed,amenity,place_of_worship,24.7925822,46.7711668,,,,,,
Unnamed,amenity,school,24.7875755,46.7736311,,,,,,
Unnamed,amenity,place_of_worship,24.7899013,46.7815415,,,,,,
جامع عبد العظيم البسام وحرمه,amenity,place_of_worship,24.7942468,46.7798897,,,,,,
Unnamed,amenity,place_of_worship,24.7915539,46.7761481,,,,,,
Unnamed,amenity,place_of_worship,24.788565,46.7852045,,,,,,
Unnamed,amenity,place_of_worship,24.7873511,46.7868787,,,,,,
Unnamed,amenity,place_of_worship,24.7977233,46.7863126,,,,,,
Unnamed,amenity,parking,24.795451,46.7873105,,,,,,
Unnamed,amenity,school,24.7954382,46.7938452,,,,,,
Unnamed,amenity,place_of_worship,24.8037167,46.7987054,,,,,,
Unnamed,amenity,place_of_worship,24.7977371,46.8001428,,,,,,
Unnamed,amenity,place_of_worship,24.7972514,46.8035853,,,,,,
Unnamed,amenity,place_of_worship,24.795867,46.7984394,,,,,,
Unnamed,amenity,place_of_worship,24.803307,46.8047357,,,,,,
Unnamed,amenity,school,24.7232498,46.8449339,,,,,,
Unnamed,amenity,school,24.7233007,46.842272,,,,,,
Unnamed,amenity,school,24.72157,46.8508742,,,,,,
Unnamed,amenity,school,24.7218245,46.8530878,,,,,,
Unnamed,amenity,place_of_worship,24.7034655,46.8441005,,,,,,
Unnamed,amenity,place_of_worship,24.7068043,46.843076,,,,,,
Unnamed,amenity,place_of_worship,24.7007523,46.8493644,,,,,,
Unnamed,amenity,place_of_worship,24.7046826,46.8202603,,,,,,
Unnamed,amenity,place_of_worship,24.7071375,46.8153732,,,,,,
Unnamed,amenity,place_of_worship,24.7026166,46.8239792,,,,,,
Mosque of Ezz bin Abdul Salam,amenity,place_of_worship,24.701693,46.8146419,جامع العز بن عبد السلام,,,,,
Unnamed,amenity,place_of_worship,24.7183094,46.8102006,,,,,,
Unnamed,amenity,place_of_worship,24.7086687,46.8085151,,,,,,
Unnamed,amenity,school,24.7119904,46.8052332,,,,,,
Unnamed,leisure,park,24.7086606,46.8064549,,,,,,
Unnamed,leisure,park,24.7102648,46.8120913,,,,,,
Unnamed,leisure,playground,24.7135237,46.8101985,,,,,,
Unnamed,amenity,place_of_worship,24.7144127,46.8041273,,,,,,
Unnamed,amenity,school,24.7172134,46.8174171,,,,,,
Unnamed,leisure,park,24.7131085,46.8147415,,,,,,
Unnamed,amenity,place_of_worship,24.7133306,46.8141839,,,,,,
Unnamed,amenity,school,24.7109847,46.8151425,,,,,,
Unnamed,amenity,place_of_worship,24.7115001,46.8106821,,,,,,
ذي النورين,amenity,place_of_worship,24.6992369,46.8090876,,ذو الرمة,,,,
Unnamed,amenity,school,24.7000634,46.8062999,,,,,,
Unnamed,leisure,park,24.70251,46.8084904,,,,,,
Unnamed,amenity,place_of_worship,24.7027944,46.8091066,,,,,,
Unnamed,amenity,school,24.7010082,46.8135671,,,,,,
Unnamed,leisure,park,24.704074,46.8133617,,,,,,
Unnamed,amenity,school,24.7026789,46.8163157,,,,,,
Unnamed,leisure,park,24.6998262,46.8165798,,,,,,
Unnamed,amenity,place_of_worship,24.6947108,46.8052988,,,,,,
Unnamed,amenity,place_of_worship,24.6982759,46.8032119,,,,,,
Unnamed,amenity,place_of_worship,24.6962098,46.8142259,,,,,,
Unnamed,amenity,place_of_worship,24.6922314,46.8017136,,,,,,
Unnamed,amenity,place_of_worship,24.6892171,46.804398,,,,,,
Unnamed,amenity,place_of_worship,24.6907,46.8080902,,,,,,
Unnamed,amenity,parking,24.6915697,46.8201589,,,,,,
Unnamed,leisure,swimming_pool,24.693132,46.8216983,,,,,,
Unnamed,leisure,swimming_pool,24.6922897,46.8207067,,,,,,
Unnamed,leisure,swimming_pool,24.6935907,46.82598,,,,,,
Unnamed,leisure,playground,24.6960707,46.8271592,,,,,,
Unnamed,leisure,playground,24.6970503,46.8291226,,,,,,
Unnamed,amenity,parking,24.6935996,46.828731,,,,,,
Unnamed,amenity,place_of_worship,24.6893137,46.8304755,,,,,,
Unnamed,amenity,place_of_worship,24.6860736,46.824459,,,,,,
جابر بن عبدالله الأنصاري,amenity,place_of_worship,24.6833698,46.8242212,,شارع ابن ماجة,,,,
Unnamed,amenity,place_of_worship,24.6852343,46.82827,,,,,,
Unnamed,leisure,swimming_pool,24.6839678,46.8238285,,,,,,
Unnamed,leisure,playground,24.6815808,46.8271854,,,,,,
Unnamed,amenity,parking,24.6796689,46.8295732,,,,,,
Unnamed,amenity,place_of_worship,24.6798544,46.8294372,,,,,,
Unnamed,leisure,swimming_pool,24.6804217,46.826099,,,,,,
Unnamed,amenity,parking,24.6808218,46.8289809,,,,,,
Unnamed,leisure,playground,24.6833058,46.8297614,,,,,,
Unnamed,amenity,place_of_worship,24.6847917,46.8388381,,,,,,
Unnamed,leisure,swimming_pool,24.6861911,46.8387127,,,,,,
Unnamed,leisure,playground,24.6874793,46.8393872,,,,,,
Unnamed,leisure,swimming_pool,24.6854819,46.8365245,,,,,,
Unnamed,leisure,swimming_pool,24.6855009,46.8368799,,,,,,
Unnamed,leisure,swimming_pool,24.6855579,46.8375489,,,,,,
Unnamed,leisure,swimming_pool,24.6854059,46.8356464,,,,,,
Unnamed,leisure,swimming_pool,24.6851969,46.8357718,,,,,,
Unnamed,leisure,swimming_pool,24.6851589,46.8360924,,,,,,
Unnamed,leisure,swimming_pool,24.6852159,46.8373816,,,,,,
Unnamed,leisure,swimming_pool,24.6853299,46.8387197,,,,,,
Unnamed,leisure,swimming_pool,24.6853109,46.8394723,,,,,,
Unnamed,leisure,swimming_pool,24.6854249,46.8372562,,,,,,
Unnamed,leisure,swimming_pool,24.6851843,46.8370471,,,,,,
Unnamed,leisure,swimming_pool,24.6870206,46.8364896,,,,,,
Unnamed,leisure,swimming_pool,24.6878374,46.8376046,,,,,,
Unnamed,leisure,swimming_pool,24.6863522,46.8354341,,,,,,
Unnamed,leisure,swimming_pool,24.6878505,46.8374714,,,,,,
Unnamed,leisure,swimming_pool,24.6865172,46.8388532,,,,,,
Unnamed,leisure,swimming_pool,24.6864288,46.8391574,,,,,,
Unnamed,leisure,swimming_pool,24.6878597,46.837663,,,,,,
Unnamed,leisure,swimming_pool,24.6849272,46.8357064,,,,,,
Unnamed,leisure,swimming_pool,24.6870682,46.8421454,,,,,,
Unnamed,amenity,fuel,24.6777704,46.822535,,,,,,
Unnamed,amenity,place_of_worship,24.6782422,46.7857635,,,,,,
Al Rajhi Mall بنده الروابي,shop,supermarket,24.6804644,46.7835508,,,,,,
مسجد جعفر الطيار,amenity,place_of_worship,24.6820728,46.7917882,مسجد جعفر الطيار,,,,,
