Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
المديفر,shop,travel_agency,24.6479545,46.7246387,,,,,,
العزيزية جاليرى,shop,supermarket,24.5904405,46.7669571,,,,,,
مغسلة الدمام,shop,laundry,24.6501968,46.7109399,مغسلة الدمام,شارع الدلم,,,,
Unnamed,shop,computer,24.5477938,46.8685918,,,,,,
Unnamed,shop,greengrocer,24.7310907,46.8071543,,,,,,
Unnamed,shop,copyshop,24.6593588,46.7029841,,,,,,
Mohamed Yousuf Naghi Motors (BMW),shop,car,24.7545767,46.8278537,,,,,,
العاب الحسين,shop,convenience,24.7329389,46.6626692,العاب الحسين,,,,,
Al Salasi Al Taqni (Stainless Steel),shop,bookmaker,24.6370235,46.7479194,,,,,,
SAMACO (Audi and Volkswagen),shop,car,24.7547949,46.8251182,,,,,,
مركز ورق الجدران,shop,convenience,24.7623286,46.7634431,مركز ورق الجدران,,,,,
ابزون,shop,electronics,24.7628094,46.7630625,ابزون,خالد ابن الوليد,,,,
الخزف السعودي,shop,supermarket,24.7591097,46.7652215,الخزف السعودي,,,,,
الفارس,shop,convenience,24.7621805,46.7622752,الفارس,,,,,
المنيع,shop,electronics,24.7621426,46.7630135,المنيع,,,,,
Unnamed,shop,wine,24.5551686,46.592647,,,,,,
الجميح لقطع غيار السيارات,shop,car,24.6265708,46.7410838,,Al Kharj Road,,,,
Unnamed,shop,toys,24.7703662,46.822732,,,,,,
سوبر ماركت جناين,shop,supermarket,24.6899203,46.8525685,سوبر ماركت جناين,,,,,
سكاي مول,shop,clothes,24.6931004,46.8084803,,AlImmam Al-Shafi Street,,,,
الهزاز,shop,clothes,24.6925494,46.8080035,,Sa'ad Bin Abdulrahman Al Awal St.,,,,
مركز اسطنبول التجاري,shop,clothes,24.6936127,46.8085342,,AlImmam Al-Shafi Street,,,,
Ten ten,shop,clothes,24.6374479,46.799106,,,,,,
السدحان,shop,supermarket,24.7015942,46.8027608,السدحان,Al Zubair Bin Al Awam St.,,,,
Airport,shop,beauty,24.9415476,46.7119808,Airport,,,,,
وكيل يوكوهاما,shop,tyres,24.6263471,46.74114,,Al Kharj Road,,,,
اكسترا,shop,electronics,24.6051554,46.7054164,,شارع السويدي العام,,,Mo-Su 08:00-23:00,
الحاج حسين رضا - مازدا,shop,car,24.5920441,46.7035157,,طريق الملك فهد,,,,
الدانة هايبر ماركت,shop,supermarket,24.5783785,46.6638696,,شارع سدير,,,24/7,
ملحمة,shop,supermarket,24.6958746,46.7740433,ملحمة,,,,,
Unnamed,shop,bookmaker,24.5648944,46.7399282,,,,,,
تموينات منيره,shop,supermarket,24.8002464,46.7524092,,jabal ali,,,,
مكتبة خالد الشامان 2,shop,books,24.7351079,46.7712187,,,,,,
Poshak Riyadh,shop,clothes,24.669122,46.709158,,,,,,
Unnamed,shop,travel_agency,24.8158484,46.8224,,,,,,
Unnamed,shop,travel_agency,24.743775,46.6551872,,infront of riyadh galleria,,,,
Unnamed,shop,beauty,24.6418081,46.7082704,,,,,,
الحارثي للكماليات,shop,department_store,24.5831106,46.6611916,,شارع السويدي العام,,,Mo-Su 09:00-23:00,
بن منقاش للعطارة,shop,convenience,24.5832147,46.6613785,,شارع السويدي العام,,,Mo-Su 09:00-23:00,
Mohtasib Kitchen Equipment,shop,bookmaker,24.6473946,46.7124611,,,,,,
Unnamed,shop,hairdresser,24.6572703,46.7063009,,,,,,
Unnamed,shop,books,24.583081,46.657159,,,,,,
سوق الجوالات التخصصي,shop,mobile_phone,24.7085645,46.6630532,سوق الجوالات التخصصي,,,,,
Unnamed,shop,convenience,24.6820787,46.6889468,,,,,,
Unnamed,shop,supermarket,24.6865094,46.6891292,,,,,,
Unnamed,shop,cosmetics,24.6418044,46.7082831,,,,,,
Byrne yard,shop,department_store,24.6303826,46.8665991,,Alsafa,0118108931,https://byrnerental.com/,Su-Th 07:00-17:30,
روابي الكورنيش,shop,supermarket,24.7035242,46.8317348,روابي الكورنيش,,,,24/7,
بالطيف,shop,jewelry,24.6449215,46.7172911,بالطيف,,,,,
Unnamed,shop,clothes,24.5621117,46.7080934,,,,,,
المكان مول,shop,clothes,24.7905537,46.6117659,,,,,,
الحمراء مول,shop,clothes,24.7730515,46.7765946,,,,,,
Unnamed,shop,car,24.7641253,46.6525589,,,,,,
Centrepoint Riyadh Gallery Mall,shop,clothes,24.7438465,46.6584062,Centrepoint Riyadh Gallery Mall,,,,,
BLUEAGE,shop,clothes,24.8087462,46.6688265,بلوايج,,,,,
ماكس,shop,clothes,24.8089577,46.6687088,,,,,,Max
Unnamed,shop,mobile_phone,24.8012628,46.7302844,,,,,,
Kamal's barbershop,shop,hairdresser,24.6974148,46.7043586,,,,,,
Lavida,shop,tobacco,24.7009609,46.7051081,,,,,,
رتيبة,shop,books,24.6120511,46.750504,رتيبة,,,,,
جي مارت,shop,clothes,24.639325,46.7083411,جي مارت,,,,,
Ac Workshop,shop,electronics,24.7884088,46.6187923,,,,,,
ملحمة باب الشهباء,shop,butcher,24.7098488,46.6910546,ملحمة باب الشهباء,,0557760954,,,
اسواق الهرم,shop,jewelry,24.6914583,46.8075406,,,,,,
كارفور,shop,supermarket,24.7712249,46.6688069,,,,,,
Shoe Land,shop,shoes,24.7333217,46.6761047,,,,,,
Fabiano,shop,shoes,24.7333796,46.676279,,,,,,
Skedg,shop,shoes,24.7332816,46.6760296,,,,,,
مكتب عقارات رواسخ المجد,shop,convenience,24.8108836,46.8250684,,,0504197989,,Mo-Su 09:00-22:00,
حلويات الحمود,shop,confectionery,24.738116,46.6611653,,طريق الملك فهد,,,,
أسواق التميمي,shop,supermarket,24.8017148,46.6033261,أسواق التميمي,,,,,
Max shahad center,shop,clothes,24.6281919,46.5354004,Max shahad center,,,,,
Alwashm 123,shop,bakery,24.6645998,46.7317279,,,,,,
Bossini Riyadh Avenue,shop,clothes,24.663824,46.7035965,Bossini Riyadh Avenue,,,,,
Riyadh Gallery,shop,clothes,24.7433817,46.6584529,Riyadh Gallery,طريق الملك فهد,,,,
هيونداي القحطاني,shop,car,24.5759926,46.6046791,,South Ring Road,,,,
التوكيلات العالمية للسيارات,shop,car,24.5729193,46.6084017,,,,,,
مركز الهرم التجاري,shop,clothes,24.571736,46.6107814,,Western Ring Road,,,,
التميمي ملقا,shop,supermarket,24.8016698,46.6033528,التميمي ملقا,,,,,
شارع قاسم بن سعيد,shop,cosmetics,24.6134872,46.6961342,شارع قاسم بن سعيد,,,,,
CPR2,shop,clothes,24.7310604,46.6699682,CPR2,,,,,
Warehouse logistic 4,shop,beverages,24.614682,46.8466532,Warehouse logistic 4,,,,,
Warehouse landmark arabia,shop,beverages,24.6148754,46.8467968,,,,,,
Unnamed,shop,cosmetics,24.6125785,46.7289768,,,,,,
زهرة الرجبة,shop,supermarket,24.5802783,46.6165029,,Al-Fajar,,,,
Rana Warehouse,shop,hardware,24.6441842,46.8919767,Rana Warehouse,,,,,
CPD shifa,shop,clothes,24.5610824,46.6817471,,,,,,
الحضن,shop,jewelry,24.6785675,46.6945704,الحضن,,,,,
وقت العصير,shop,beverages,24.7686227,46.8100078,وقت العصير,,,,,
Pa,shop,beverages,24.8748796,46.6375362,,,,,,
حكايات الشام ( منتجات سورية ),shop,supermarket,24.6385697,46.5591811,حكايات الشام ( منتجات سورية ),,,,,
Unnamed,shop,clothes,24.7287605,46.7830035,,,,,,
Abyat Home Store /ابيات,shop,department_store,24.7678579,46.6613581,,Northern Ring Road,,,,
الصناعية النعيرية,shop,car_repair,24.6393641,46.7425777,الصناعية النعيرية,,,,,
هوم سنتر,shop,convenience,24.731056,46.6704787,هوم سنتر,,,,,
بنشري,shop,tyres,24.6131311,46.694047,بنشري,,,,,
للتبرید والتکیف,shop,electronics,24.8083336,46.5927045,للتبرید والتکیف,شارع الدھنا,0500703589,,Sa-Th 09:00-23:00; Fr 04:00-23:00,
Unnamed,shop,hardware,24.6574965,46.7375844,,,,,,
دواجن العطاس,shop,supermarket,24.6121015,46.7523797,دواجن العطاس,Prince Mashare Bin S'Aud Bin Abdul Aziz 3508,,,,
ورشة ابو فارس لصيانة الرافعات الشوكية,shop,car_repair,24.6386127,46.8053817,,شارع علي المحيميد,,,,
Tamimi Markets,shop,supermarket,24.7460599,46.7756901,,خالد ابن الوليد,,,24/7,
KIA Quick Service WorkShop,shop,car_repair,24.7519724,46.823317,,شارع خريص - Khurais Road,,,Sa-Th 08:00-17:00,
KIA Showroom,shop,car,24.7521865,46.8232295,,شارع خريص - Khurais Road,,,Sa-Th 08:00-17:00,
Hindi,shop,books,24.7958894,46.8853552,,,,,,
دليل الطاقه,shop,electronics,24.7421599,46.7884688,,Hafsa Bint Omar,0553838637,http://www.dleeltaqah.com,Sa-Th 16:00-21:00,
للمستلزمات الرجالية,shop,clothes,24.7332054,46.6630193,للمستلزمات الرجالية,Abdulla Ibn Al Argam St,0596690248,,Sa-Th 09:00-24:00; Fr 16:00-24:00,
Unnamed,shop,mobile_phone,24.7430938,46.7778057,,,,,,
AL-Jabr KIA Showroom Cars,shop,car,24.7521619,46.823266,,شارع خريص - Khurais Road,,,Sa-Th 08:00-17:00,
AL-Jabr KIA Auto Parts/Workshop,shop,car,24.7520333,46.8233572,,,,,Sa-Th 08:00-17:00,
داش لانظمة التحكم,shop,electronics,24.5475432,46.8831502,,Industrial area,,,,
Unnamed,shop,beauty,24.6808939,46.8160195,,,,,,
Unnamed,shop,clothes,24.7482618,46.5711462,,,,,,
FedEx Office,shop,copyshop,24.7279497,46.6634164,,,,,,
Dunkin' Donuts,shop,confectionery,24.9615486,46.7028673,,,,,,
Duty Free,shop,gift,24.9613031,46.7025919,,,,,,
Duty Free,shop,gift,24.960983,46.7026914,,,,,,
Madarek,shop,books,24.9629503,46.7008684,,,,,,
Paul,shop,confectionery,24.9641938,46.7009036,,,,,,
Unnamed,shop,optician,24.9610528,46.7027669,,,,,,
Duty Free,shop,gift,24.9637909,46.7011287,,,,,,
Duty Free,shop,gift,24.9640332,46.7009718,,,,,,
صيانة الاسناد العام,shop,car_repair,24.6989069,46.9028952,,,,,,
DragonMart,shop,department_store,24.6671862,46.7834073,,East Ring Road,,http://www.dragon.sa,Mo-Su 09:00-23:00,
السدحان,shop,supermarket,24.7017967,46.8028472,,,,,,
Grocery Outlet,shop,supermarket,24.8143331,46.6803851,,,,,,
الثلاجة العالمية,shop,supermarket,24.5790342,46.6640875,,شارع سدير,,,Mo-Su 07:00-23:00,
جبل كساب,shop,yes,24.6506934,46.5599084,,,,,,
الشتاء والصيف,shop,electronics,24.7987045,46.7849355,,Al Imam Abdullah Bin Saud Ibn Abdulaziz,,,,
ثلاجة زهرة الفيحاء للمواد الغذائية,shop,supermarket,24.7587102,46.6963403,,Abi Bakr As Siddiq Rd,0114566584,,"Sa-Th 08:00-12:00,16:00-20:00, Fr 13:00-20:00",
Unnamed,shop,supermarket,24.7649431,46.7253338,,Ad Dawa Dami,,,,
غرناطه مول,shop,mall,24.7817924,46.7308063,,طريق الدائري الشرقي,,http://abdulla1666@gmail.com,24/7,
المرجان,shop,department_store,24.7784091,46.6867651,,,,,,
سوبرماركت الرويس,shop,supermarket,24.7823803,46.6843381,,,,,,
فوق الوصف للكماليات,shop,department_store,24.7898772,46.6806042,,,,,,
هنكوك,shop,car_parts,24.7181706,46.8446895,,,,,,
Turkish Barber,shop,hairdresser,24.6928506,46.605908,,,,,Mo-Su 09:00-21:00,
بنشر,shop,tyres,24.7980902,46.7971584,,,,,,
Max Galleria Badiya,shop,clothes,24.5911848,46.6294529,,,,,,
Max Nadeem,shop,clothes,24.8124234,46.8776088,,,,,,
سهل,shop,yes,24.5883391,46.7424113,سهل,,,,,Sahel
الحزم للاتصالات,shop,mobile_phone,24.5765863,46.7667945,,,,,,
barry,shop,bakery,24.7598112,46.6560609,,,,,,
BS4,shop,bakery,24.7157346,46.8005323,,,,,,
اسوق المنور المركزيه,shop,supermarket,24.7421191,46.8408518,,شارع أبي الأسود الدؤلي,,,Mo-Su 01:00-05:00,
Kairali Bakala,shop,convenience,24.674567,46.7445333,,,,,,
Othaim Super Market,shop,supermarket,24.68038,46.7417839,,,,,,
اسواق العادل,shop,supermarket,24.7392629,46.8435468,,شارع أبي الأسود الدؤلي,,,Mo-Su 09:00-00:00,
سنابل السلام للحلويات,shop,confectionery,24.5966917,46.6826113,,,,,,
سوبر ماركت النادي,shop,supermarket,24.5959255,46.6814108,,,,,,
شركة السنيدي للوازم الرحلات,shop,convenience,24.7236278,46.7563563,,طريق الدائري الشرقي,00966506322212,,"Mo-Su 09:00-16:00, 17:00-23:00",
Al Othaim,shop,supermarket,24.7091514,46.666787,,,,,,
مكتبة جرير,shop,books,24.772469,46.6728644,مكتبة جرير,,,,,مكتبة جرير
Noorco,shop,dry_cleaning,24.7755415,46.7086509,,,,,,
Albayan office,shop,hardware,24.6706009,46.7310472,,,,,,
Al Siyari mini market,shop,convenience,24.6531515,46.7396681,,,,,,
Sulay villa,shop,bookmaker,24.6791963,46.8376646,,شارع الكتاب,,,,
مؤسسة القمم للهيدروليك | ALQEMAM HYDRULICS EST,shop,car_parts,24.6268266,46.7644966,,علي بن أبي طالب 7279,00966557790640,https://alqemamhydraulics.business.site/,07:30-18:00,
super market cigerette,shop,greengrocer,24.6301091,46.6907053,,,,,,
اسواق وادي قريش,shop,supermarket,24.5714965,46.769596,,,,,,
Herfy Bakeshop,shop,bakery,24.7603902,46.6561691,,,,,,
Unnamed,shop,department_store,24.7808874,46.7493888,,,,,,
الرماية,shop,yes,24.8026677,46.7165613,,Airport Road 7962,,,,
الرماية,shop,supermarket,24.7819297,46.6361406,,king fahad branch rd 7633,,,,
الرماية,shop,yes,24.752223,46.5842079,,Hitteen Dist. 2211,,,,
حدائق السلطان,shop,garden_centre,24.7522473,46.5843206,,Hitteen Dist. 2211,0114538620,,,
ميد,shop,supermarket,24.6376188,46.6929951,,,,,,
Petromin,shop,car_repair,24.6376211,46.6931496,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
كهربائي سيارات,shop,car_repair,24.6374619,46.6932658,,,,,,
بنشر,shop,tyres,24.6376233,46.6932257,,,,,,
العربية للطيران,shop,travel_agency,24.689882,46.7234499,,,,,,
سنتر بوينت,shop,department_store,24.6835024,46.7754538,,,,,,
Al Sadhan,shop,supermarket,24.7536306,46.6638366,,,,,,
Asus Service Center,shop,computer,24.6822159,46.6903754,,,,,,
اثاث مستعمل ابو عدي,shop,variety_store,24.7574517,46.7914446,,,00966501417776,http://sadamsalm77@gmail.com,24/7,
أسواق سلة الياسمين,shop,supermarket,24.8163251,46.6237268,,,,,,
أسواق التميمي,shop,supermarket,24.6739627,46.6681107,أسواق التميمي,,,,,أسواق التميمي
كارفور,shop,supermarket,24.7893331,46.7016166,كارفور,,,,,
The Boulevard Riyadh,shop,department_store,24.7511327,46.6126796,,,,,,
تميمي,shop,supermarket,24.8016035,46.6735539,تميمي,,,,,
بنده,shop,supermarket,24.7606463,46.6736585,بنده,,,,,بنده
مجمع مكتبات وقرطاسيات وتصوير وطباعة,shop,stationery,24.7252083,46.6569223,,,,,,
Ain ul mas,shop,bookmaker,24.9081957,46.6045538,,,,,,
Al Amoudi Tire Shop,shop,car_repair,24.6300598,46.735426,,,,,,
Bin Shaihoun Tire shop,shop,car_repair,24.6415738,46.720164,,,,,,
NEXEN Tire shop,shop,car_repair,24.584384,46.6625658,,,,,,
السنيدي للوازم الرحلات,shop,convenience,24.7743534,46.6657261,,,,,,
قمة السلة,shop,supermarket,24.5839757,46.6884966,,,,,,
قهوة الشموخ,shop,department_store,24.5838521,46.6882914,,,00966114257317,,,
مخابز وحلويات طيف نجد,shop,confectionery,24.5842136,46.6865949,,,+966114249338,,,
مخبز تميس,shop,bakery,24.5841894,46.6867839,,,,,,
الدانوب,shop,supermarket,24.7859514,46.7991796,,طريق الملك عبدالله,,,,
نيستو,shop,supermarket,24.6349169,46.7188575,,,,,,
Unnamed,shop,car_repair,24.6026924,46.6264275,,,,,,
أسواق النماري للتسويق الغذائي,shop,supermarket,24.6010319,46.6141936,,,,,,
وكالة الخلف للسفر والسياحة,shop,travel_agency,24.6011654,46.6153165,,,,,,
Perfume,shop,beauty,24.735378,46.6472859,,طريق التخصصي,,,Mo-Su 16:00-00:00,
Unnamed,shop,massage,24.6533895,46.5744942,,,,,,
Unnamed,shop,convenience,24.6533935,46.5742422,,,,,,
شاي اليوم,shop,tea,24.6531446,46.5861,,,,,,
مشغل بريق الجوهرة للتزيين النسائي,shop,hairdresser,24.6531982,46.5838413,,,,,,
Unnamed,shop,car_repair,24.6530936,46.5736263,,,,,,
مخملي للخياطة الرجالية,shop,tailor,24.6533909,46.57454,,,,,,
مغاسل,shop,laundry,24.653393,46.5745983,,,,,,
Nakheel Mall,shop,department_store,24.7680896,46.7149779,,,,,,
Unnamed,shop,laundry,24.6532853,46.579797,,,,,,
مورد المنتجات الغذائية,shop,variety_store,24.8048418,46.6245594,,طريق الملك فهد الفرعي,+966 50 512 6477,http://retabdates.blogspot.com,,
خياط السفينة,shop,tailor,24.6009054,46.614933,,,,,,
Supermarket DQ,shop,supermarket,24.6855914,46.6250238,,,,,,
Unnamed,shop,supermarket,24.7043104,46.6780309,,,,,,
Al Othaim Supermarkt,shop,supermarket,24.7556136,46.6629356,,,,,,
ريتشي,shop,clothes,24.6986718,46.6878626,,شارع التحلية,,,"Mo-Su 09:30-10:00, 11:00-12:00",
Xcite Electronics,shop,electronics,24.7742632,46.6772747,,,,,,
مكتبة جرير,shop,books,24.7747649,46.6818183,مكتبة جرير,,,,,مكتبة جرير
ورشة شروق النسيم لصيانة السيارات,shop,car_repair,24.7083314,46.8505216,,طريق طلحة بن عبيدالله,,,24/7,
هايبر بنده,shop,supermarket,24.6641348,46.6822446,,,,,,
بنده,shop,supermarket,24.6766277,46.6770045,بنده,,,https://panda.com.sa,"Sa-Th 04:00-03:00, Fr 04:00-11:30,12:30-03:00",بنده
بنده,shop,supermarket,24.679916,46.6528861,بنده,,,,,بنده
هايبر بنده,shop,supermarket,24.7025633,46.6520761,,,,,,
هايبر بنده,shop,supermarket,24.7028869,46.7712305,,,920027707,,24/7,
هايبر بنده,shop,supermarket,24.6579977,46.7827318,,,,,,
بنده,shop,supermarket,24.6040111,46.6508208,بنده,,,,,بنده
هايبر بنده,shop,supermarket,24.5584707,46.6373722,,,,,,
هايبر بنده,shop,supermarket,24.5364316,46.6564695,,,,,,
بنده,shop,supermarket,24.7373008,46.7967115,بنده,,,,,بنده
بنده,shop,supermarket,24.7901315,46.7654262,بنده,,,,,بنده
هايبر بنده,shop,supermarket,24.7989626,46.8144399,,,,,,
هايبر بنده,shop,supermarket,24.7420186,46.6584059,,,,,,
هايبر بنده,shop,supermarket,24.7529639,46.5855045,,,,,,
مجموعة المتبولي المتحدة,shop,appliance,24.6816811,46.6967382,,,,,"Su-Th 09:30-11:30 ,16:30-21:30; Fr OFF",
Unnamed,shop,convenience,24.7325483,46.6777924,,,,,,
سالم للحلويات,shop,supermarket,24.6122412,46.7393636,,,,,,
Lulu Hypermarket,shop,supermarket,24.8178061,46.6653125,,,,,,
الاناناسة الذهبية,shop,clothes,24.8140665,46.6456485,,,,,,
SPAR Supermarket,shop,supermarket,24.7852561,46.6339347,,,,,,
Flower Shop,shop,florist,24.7348418,46.6974471,,,,,,
Mini Market,shop,convenience,24.7347638,46.6967014,,,,,,
Alshigeri Book store,shop,books,24.734033,46.6973183,,,,,,
bakery123,shop,bakery,24.8583155,46.5936374,,G 123,,,,
altamimi supermarket,shop,supermarket,24.8634084,46.589112,,yanbu 53,,altamimmarket.com,,
supermarket,shop,supermarket,24.8582814,46.5933678,,F 1234,,,,
روائع المنزل,shop,yes,24.7746839,46.6655127,,طريق الملك عبدالعزيز,,,,
المركز الدولي للقرطاسية,shop,books,24.6880852,46.7650713,,,,,,
أرزاق القصيم تموينات وخضروات وفواكه,shop,yes,24.6873218,46.7653641,,,,,,
ملحمة مراعي القصيم,shop,butcher,24.6841692,46.7671792,,,,,,
ملحمة براري القصيم,shop,butcher,24.6843359,46.7666469,,,,,,
ملحمة,shop,butcher,24.6840464,46.7667421,,,,,,
ملحمة نجد الحديثة,shop,butcher,24.684445,46.7670082,,,,,,
الفرسان الرحاله,shop,travel_agency,24.6447426,46.7150143,,البطحاء، ا8444 عبدالعزيز الثميري - حي الفوطة 12632,00966547307437,,,
أسواق هلا,shop,supermarket,24.8966388,46.9080388,,,,,,
لوازم البراري للرحلات,shop,convenience,24.781086,46.6361378,,,,,,
دار موجه garmin,shop,electronics,24.7239913,46.7561573,,,,,,
صدى العامه,shop,electronics,24.7239221,46.7561917,,,,,,
Unnamed,shop,supermarket,24.6294253,46.7122111,,,,,,
بنده,shop,supermarket,24.80849,46.6691939,بنده,,,,,بنده
اسواق زاد,shop,supermarket,25.0751,46.7123,,,,,,
مؤسسة منزل الأحلام للمغاسل,shop,convenience,24.8423,46.7914,,,,,,
اليرموك سنتر,shop,convenience,24.81683,46.78205,,,,,,
Post Coffe,shop,coffee,24.7909548,46.7008763,,,,Www.postcaffe.com,Mo-Fr 16:00-23:30,
عذق الجزيرة,shop,convenience,24.7331238,46.7742679,,,,,,
المنار مول,shop,mall,24.7252799,46.8144691,,,,,,
Forever Rose London,shop,florist,24.7316614,46.6476872,,,+966 11 454 4550;+966 53 579 4444,https://www.myforeverrose.com/,"Fr 15:00-23:00;Mo-Th,Sa-Su 10:00-23:00",
Spar,shop,supermarket,24.6358179,46.7244718,,,,,Mo-Su 09:00-23:00,Spar
latifa supermarket,shop,supermarket,24.6366686,46.7119427,,,,,,
latifa bakery ,shop,bakery,24.636899,46.712278,,,,,,
Gurabi RAM back,shop,car_parts,24.6467553,46.7198501,,,,,,
الصياد العربي للبنادق الهوائية,shop,weapons,24.704817,46.7680078,,,,,,
الرميح للبنادق الهوائية,shop,weapons,24.6606368,46.7404983,,,,,,
رجال البرية للبنادق الهوائيه ولوازم الصيد و الرحلات,shop,weapons,24.5679298,46.6216088,,,,,,
رماي نجد للبنادق,shop,weapons,24.8007514,46.6307241,,,,,,
صاب لبنادق الصيد و لوازم الرحلات,shop,weapons,24.7405058,46.810166,,,,,,
صاب للبنادق الهوائية,shop,weapons,24.7503334,46.7650494,,,,,,
الرميح للبنادق الهوائيه,shop,weapons,24.6294176,46.7119453,,,,,,
الرماية لتجهيزات الصيد والرحلات,shop,convenience,24.6013964,46.6454499,,,,,,
الآفاق العالمية لصيانة الاسلحة النارية,shop,weapons,24.5353011,46.6650925,,,,,,
الهدف للوازم الصيد,shop,weapons,24.571581,46.6698617,,,,,,
صيانة أسلحة,shop,weapons,24.6042822,46.6202585,,,,,,
شركة الهدف للوازم الصيد والرحلات,shop,convenience,24.6814803,46.6773631,,,,,,
الرماية لتجهيزات الصيد والرحلات,shop,yes,24.7554405,46.7416236,,,,,,
الرماية لتجهيزات الصيد والرحلات,shop,yes,24.6935045,46.8118671,,,,,,
Unnamed,shop,car_repair,24.6585071,46.8100069,,,,,,
Spar,shop,supermarket,24.8637915,46.7232032,,,,,,Spar
القيسي للمواد الغذائية,shop,supermarket,24.8037338,46.7747359,القيسي للمواد الغذائية,محمد علي جناح,0112404466,,,
سنابل السلام,shop,confectionery,24.8216,46.8004,,,,,,
مشغل منتجع الجمال Bella Cure,shop,beauty,24.8115451,46.6263834,,,,,,
مؤسسة إبداع العزل للمقاولات,shop,trade,24.8117071,46.6267524,,,,,,
مؤسسة صدى الأرياف للتجارة,shop,trade,24.811731,46.626814,,,,,,
شركة الراجحي للبناء والتعمير,shop,trade,24.81176,46.6268794,,,,,,
الفياض للإنارة والكهرباء,shop,lighting,24.8118193,46.6269955,,,,,,
صيدلية الدواء,shop,chemist,24.8118561,46.6270867,,,,,,
العجلان للكهرباء والإنارة,shop,lighting,24.8120179,46.6274535,,,,,,
عبدالله العمار;مؤسسة مساعد بن محمد العجلان,shop,trade,24.8120513,46.6275337,,,,,,
فايف سيزون للنظارات,shop,optician,24.8120806,46.627614,,,,,,
عنوان الإضاءة,shop,lighting,24.8121041,46.6276697,,,,,,
الصولان للإنارة والكهرباء,shop,lighting,24.8121261,46.6277247,,,,,,
ورد الرياض,shop,florist,24.8122399,46.6279854,,,,,,
البنايات لمواد البناء,shop,trade,24.8122786,46.6280669,,,,,,
مؤسسة التوريد الفوري للتجارة,shop,trade,24.8123173,46.6281616,,,,,,
زعيم الإنارة,shop,lighting,24.8123578,46.6282516,,,,,,
جنيه Genneh,shop,bakery,24.8123866,46.6283359,,,,,,
لقيمات بثينة,shop,bakery,24.8124694,46.6285245,,,,,,
شيخ الإنارة,shop,lighting,24.8125626,46.6287366,,,,,,
مؤسسة دار قرطاجة,shop,lighting,24.8125823,46.6287889,,,,,,
إضاءة المنزل,shop,lighting,24.8126426,46.6289306,,,,,,
لمسات الدار,shop,houseware,24.8126654,46.6289825,,,,,,
شوكولاتة لور L'or,shop,chocolate,24.8126836,46.6290223,,,,,,
مؤسسة مقهى النور للمقاولات,shop,trade,24.812753,46.6291967,,,,,,
نظارات البركات,shop,optician,24.8128153,46.629369,,,,,,
حلويات سعد الدين,shop,pastry,24.8128418,46.629431,,,,,,
كنفندي,shop,pastry,24.8128702,46.6294939,,,,,,
سيدرا,shop,chocolate,24.8128903,46.6295477,,,,,,
نظارات المدينة,shop,optician,24.8129158,46.629604,,,,,,
تاوه,shop,chocolate,24.8129426,46.629672,,,,,,
اني وداني,shop,chocolate,24.8129701,46.629727,,,,,,
شوكولاته المملكة,shop,chocolate,24.8130754,46.6299936,,,,,,
سلة البساتين,shop,supermarket,24.8131337,46.6301349,,,,,,
مجموعة أعمال المرسلات,shop,lighting,24.8132959,46.6305041,,,,,,
نظارات رمش عيون,shop,optician,24.8133181,46.6305645,,,,,,
أفران الحطب,shop,pastry,24.8133981,46.6307316,,,,,,
دهانات الجزيرة,shop,paint,24.8134639,46.6309239,,,,,,
مؤسسة رأس الإنجاز للمفاولات,shop,trade,24.8134868,46.6309706,,,,,,
مظلات فواز عبيد العتيبي,shop,trade,24.8135027,46.6310109,,,,,,
السويلم للعود,shop,perfumery,24.8135228,46.6310576,,,,,,
لومار,shop,window_blind,24.8136391,46.6316898,,,,,,
ستايل;صيدلية فيتامين,shop,window_blind;chemist,24.8136673,46.631757,,,,,,
الجربوع للإنارة,shop,lighting,24.8137109,46.6318532,,,,,,
أفضل مائة,shop,houseware,24.8139437,46.6320683,,,,,,
البلح الذهبي,shop,chocolate,24.8139768,46.632138,,,,,,
السيف غاليري,shop,houseware,24.8143098,46.633287,,,,,,
باجة,shop,yes,24.8149156,46.6347874,,,,,,
اتسي بتسي بيبي,shop,baby_goods,24.8149864,46.634954,,,,,,
أجمل أزياء,shop,clothes,24.8150191,46.6350347,,,,,,
سبورت لووك,shop,sports,24.815055,46.6351115,,,,,,
ميني قود,shop,houseware,24.81508,46.6351857,,,,,,
استديوم,shop,clothes,24.8151439,46.6353185,,,,,,
فلورشايم,shop,shoes,24.815254,46.6355875,,,,,,
حلويات العكر,shop,chocolate,24.8153885,46.6358996,,,,,,
باتشي,shop,chocolate,24.815413,46.6359588,,,,,,
سليب هاي,shop,bed,24.8159238,46.6367797,,,,,,
مؤسسة عصام قباني وشركاؤه,shop,trade,24.8159622,46.6368717,,,,,,
سانيه,shop,clothes,24.8164745,46.63871,,,,,,
سيراميك الجودة,shop,tiles,24.8175705,46.6406856,,,,,,
مركز تجميل,shop,beauty,24.8179618,46.6419424,,,,,,
رواد الراحة والاسترخاء,shop,massage,24.8180074,46.6420562,,,,,,
عصيرات فن الأفوكادو,shop,beverages,24.8181756,46.642107,,,,,,
بسبوستي الذهبية,shop,pastry,24.8182947,46.6423876,,,,,,
