place_id,name,lat,lon,address,types,rating
ChIJ-_ouP2QALz4R59wTyKadDy4,مريول الطيب,24.7614324,46.8119384,"Salman Al Farsi, Riyadh","clothing_store,store,point_of_interest,establishment",3.3
ChIJpX3HD3z-Lj4RpcEfdhqJp4A,Sonbol Qurtubah,24.8063152,46.7532463,"Dammam Road, Riyadh","clothing_store,store,point_of_interest,establishment",3.6
ChIJxZVGJoMALz4RPqIyQsS-F0U,Cotton Wear sweetness Othaim Mall - Khurais,24.7691117,46.76386759999999,"2275 عبدالرحمن بن سالم، النسيم الشرقي، الرياض 14241 7444 عبدالرحمن بن سالم, Riyadh","clothing_store,store,point_of_interest,establishment",3.6
ChIJTdaOSekBLz4RmrGFTieeBMg,Qutny,24.7625528,46.7626821,"Prince Saud Ibn Abdul Aziz Al Saud Al Kabir Road, Riyadh","clothing_store,home_goods_store,store,point_of_interest,establishment",4.2
ChIJpYQgLgCrLz4Ry1Q7TMmpT8U,مستلزمات الرجاليه,24.8001973,46.89953409999999,"3044 Al Solh, RSNB8207، 8207, Riyadh","clothing_store,store,point_of_interest,establishment",1
ChIJiWIodwurLz4RoRqduWTimjA,عنوان المتميز للمستلزمات الرجالية,24.7996233,46.89901159999999,"2935 Al Solh, حي, Riyadh","clothing_store,store,point_of_interest,establishment",3.9
ChIJV6j7TgCrLz4Rr_G75QmylZQ,خياط اخر كلمه,24.7980237,46.8973986,"2802 Al Solh, 7966, Riyadh","clothing_store,store,point_of_interest,establishment",
ChIJmblA-kyrLz4R0Wl0g7_1DWY,نونو الطفل لملابس الاطفال,24.8039239,46.9022936,"Al Solh, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJE5zJW6irLz4RTGZrK2RPwII,كوبرا للمستلزمات الرجالية والاسبورات,24.80311219999999,46.89568180000001,"Al Tourfah, RV3W+67V, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJQVu4HgDBLj4RDJgtmAGDvRc,الرائد الانيق للمستلزمات الرجالية,24.9007226,46.4489184,"WC2X+7HM, Al Jubaylah","clothing_store,store,point_of_interest,establishment",5
ChIJO01LR8DBLj4R6bA16vBoqvc,مجمع باقر الجزائري للعرائس,24.9007226,46.4489184,"WC2X+7HM, Al Jubaylah","clothing_store,store,point_of_interest,establishment",
ChIJM7BZdaPBLj4RZ_ef9ZRBzAY,موسسة هند الشيباني للمستلزمات الرجالية,24.8945707,46.4429323,"طريق الملك عبدالعزيز, Al Jubaylah","clothing_store,store,point_of_interest,establishment",5
ChIJl9a-JgDBLj4RvsQw0FMr6Uw,محل الرائد الأنيق للملابس الجاهزة,24.8942089,46.44164240000001,Al Jubaylah,"clothing_store,store,point_of_interest,establishment",5
ChIJV6z-q77nLj4RNjexdEqIZT8,الزي المحترف ( القيروان ) - pro uniform,24.8494872,46.5733549,"شارع جبل الترك, Riyadh","clothing_store,store,point_of_interest,establishment",3.3
ChIJ_4YQPwDvLj4RZaZMgVxcmbs,دار مشار للخياطة الرجالية,24.8993224,46.6029886,"King Abdulaziz Road, VJX3+P5H, Riyadh","clothing_store,store,point_of_interest,establishment",
ChIJUWqt_ifvLj4RivN92A_inbI,كيان الفضي للمستلزمات الرجاليه,24.8936788,46.6055343,"King Abdulaziz Road, Riyadh","clothing_store,store,point_of_interest,establishment",4.2
ChIJl5pvPkXvLj4R2dI_IbgpegE,K-Hat,24.8935315,46.6060423,Riyadh,"clothing_store,store,point_of_interest,establishment",5
ChIJU23F3I7vLj4RiqtqzlVx-3k,Calido,24.8935315,46.6060423,Riyadh,"clothing_store,store,point_of_interest,establishment",
ChIJ0Ro0cQDvLj4RYJTBzfYcx38,AL MASOOR COMPANY,24.9023686,46.6100473,"8100 طريق الأمير تركي بن عبدالله بن عبدالعزيز الفرعي, RRRA2900، 2900, الرياض","clothing_store,store,point_of_interest,establishment",
ChIJI2CM18DvLj4R0K0v9nALe7E,خياط درة الجمال للخياطة النسائية,24.8931116,46.6099066,"شارع أحمد بن سعيد بن الهندي, Riyadh","clothing_store,store,point_of_interest,establishment",3.6
ChIJT_xPJADvLj4R2VpTT-T-vGk,مؤسسة الكنان للملابس,24.8939149,46.6109587,"7149 شارع أحمد بن سعيد بن الهندي, حي, RRRD2938, 2938, Riyadh","clothing_store,store,point_of_interest,establishment",
ChIJY4hIZwDvLj4Rt_OssjPeQ38,مغاسل غسالة,24.8946998,46.61366719999999,"شارع أحمد بن سعيد بن الهندي, VJV7+VFF, Riyadh","clothing_store,store,point_of_interest,establishment",3
ChIJlavOf0zvLj4RvDxkad0d7mU,Definition Boutique | بوتيك ديفنيشن,24.8862613,46.6046731,"شارع محمد حسين هيكل, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJD7dr0rvvLj4ReyNawH86bds,نهى علي عبد الرحمن الفايز للخياطة النسائية,24.8863197,46.60560619999999,"شارع عبدالله الخزرجي, VJP4+G6H, Riyadh","clothing_store,store,point_of_interest,establishment",4
ChIJwzkMQwnvLj4RuMQ0GMLY_l0,خياط الناسج للخياطة الرجالية,24.882012,46.60312589999999,"العارض،, RRRA4482، 4482 ريحانه بنت زيد، 6719، حي, Riyadh","clothing_store,store,point_of_interest,establishment",4.4
ChIJGxS2n43vLj4RyulYOmarMAY,الدفه العارض,24.8863336,46.61580250000001,"ريحانه بنت زيد, Riyadh","clothing_store,store,point_of_interest,establishment",4.4
ChIJ0_kxDmPvLj4RmFXZZPz9euM,القبعة الملونة,24.8862635,46.61657839999999,"VJP8+FMF, Riyadh","clothing_store,store,point_of_interest,establishment",4.6
ChIJEQkNIgrvLj4RflF808a3E-4,جنتل مان للمستلزمات الرجالية والاسبورات,24.912119,46.61860619999999,"Abi Bakr As Siddiq Road, Riyadh","clothing_store,store,point_of_interest,establishment",4.3
ChIJf_Kk7APvLj4RrGcTvFeghEA,خياط نفحات الأريج النسائي,24.91181509999999,46.619008,RAJB6549، 6549 ابي بكر الصديق، 2658، حي النرجس، الرياض 13346،,"clothing_store,store,point_of_interest,establishment",3.2
ChIJ-9GJ6KfvLj4R1vkugn4iZnw,طابع خاص للخياطة الرجالية الراقية,24.8822054,46.61215809999999,"King Abdul Aziz Branch Road, Riyadh","clothing_store,store,point_of_interest,establishment",4.4
ChIJlThCAADvLj4RRBW6J1QDQWs,اساور الفارس للمستلزمات الرجاليه ملابس رجالية,24.8879292,46.6194644,"RRRE2905، 2905 ريحانه بنت زيد، 8191, Riyadh","clothing_store,store,point_of_interest,establishment",4.4
ChIJQe6eGJbvLj4RqaGdMK8aRws,الديوان للخياطة الرجالية,24.8885437,46.6210151,"VJQC+CC6, Riyadh","clothing_store,store,point_of_interest,establishment",3.5
ChIJiwdMcr3vLj4RjOUF1FTs27g,Alam tailor,24.8827979,46.61785339999999,"RRRB2754، 2754 إبراهيم الصديقي، 7626, الرياض","clothing_store,store,point_of_interest,establishment",5
ChIJY5_gzj_8Lj4RnGUFMuu0gBk,الأحلام التركية للتجارة,24.8206398,46.7304873,"RPCJ+755, Riyadh","clothing_store,store,point_of_interest,establishment",4
ChIJ4ytsPrn_Lj4RAGiGLxblCAA,مشغل سبيشل ستايل للخياطة النسائية,24.8222647,46.7408224,"Abdulwahid Al Azji, Riyadh","clothing_store,store,point_of_interest,establishment",3.7
ChIJyxKBczPxLj4RXMRlmId66kg,Arabian Oud,24.9416826,46.7128401,Riyadh,"clothing_store,store,point_of_interest,establishment",4.8
ChIJf1HurHXxLj4RytesZtuZAjk,عبد الصمد القرشي للعطور والعود والمسك والبخور,24.9421875,46.7119375,"Terminal 5, Airport Road, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJlVvlXCPlLj4R6LnTVUYJAK4,كشخة للاسبورات والرياضة,24.8734069,46.6593448,"Uthman Ibn Affan Road, Riyadh","clothing_store,store,point_of_interest,establishment",3.3
ChIJBdoRHTflLj4RNBH3L1HzfZM,كشخة المستشار للمستلزمات الرجالية,24.8736031,46.6591183,Riyadh,"clothing_store,store,point_of_interest,establishment",4.3
ChIJHWeKTADxLj4Rf4f1-UdpF3w,الرياض بارك,24.9454935,46.7089092,"WPW5+5HV, Riyadh","clothing_store,store,point_of_interest,establishment",
ChIJ745YEk7xLj4Rf7M_paVT520,New Balance,24.9454935,46.7089092,"T5 – Departure side, Riyadh","clothing_store,store,point_of_interest,establishment",4.6
ChIJtQ0zmYnxLj4RxAzioB6_JCU,Foot Locker,24.9454935,46.7089092,"T5, King Khalid International Airport, الرياض","clothing_store,store,point_of_interest,establishment",3.7
ChIJs8PtXGblLj4RfJpHsIiwudw,balqees wardrobe,24.8757147,46.65605069999999,"7135 abduallh almahjob, Riyadh","clothing_store,store,point_of_interest,establishment",
ChIJ8ctJprDlLj4RPNTI3Cs8VRk,Amourdeoud,24.8757147,46.65605069999999,"Ibrahim alqurashi, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJVypLOfvlLj4RmZxP9aS06UU,شخصية المشاهير للمستلزمات الرجالية,24.8544363,46.6697998,Riyadh,"clothing_store,store,point_of_interest,establishment",4.4
ChIJrw9puWH7Lj4R6j9tdaN1cls,ابراهيم عبد العزيز الرميزان,24.8535435,46.73120960000001,"سوق التعمير (القيصريه، Gate No. 2, Riyadh","clothing_store,store,point_of_interest,establishment",
ChIJ2Qt1Y23jLj4RcokFOjfcMF4,OVS Kids,24.8535435,46.73120960000001,"بوابة 2, Northern Ring Branch Rd, Al Aqiq, الرياض","department_store,clothing_store,store,point_of_interest,establishment",4
ChIJVc8EsA37Lj4RCkBLGUo996A,عبق البحرين,24.8535435,46.73120960000001,"أمام هايبر العثيم, بوابة 2, العثيم مول, الرياض","clothing_store,store,point_of_interest,establishment",
ChIJrdywk9LiLj4RyNNc3Yq1Usg,Zohoor Alreef - زهور الريف,24.8535446,46.7312152,"تالا مول، Gate No. 2, Tala Mall, Riyadh","clothing_store,store,point_of_interest,establishment",3.9
ChIJOTr04HP5Lj4REKaml9V-KfE,cinderellastore,24.8839657,46.8066189,Riyadh,"clothing_store,point_of_interest,store,establishment",
ChIJLYvQEwD5Lj4RRGyJOuVleDc,غزاله,24.9170174,46.7908788,"WQ8R+R92, Riyadh","clothing_store,point_of_interest,store,establishment",
ChIJMTmvTiL5Lj4RhMyTP5qoGSw,Adex compound RUAA7332,24.9061764,46.8204406,"7272 Jabal Abi Qabis, 3257, الرياض","clothing_store,point_of_interest,store,establishment",3.4
ChIJT7jfJwD5Lj4RiKIbeRP6B8o,ذوق مشار للخياطه الرجاليه تنال,24.9195122,46.79461269999999,"RUAE4059، 4059 منصور الطبري، 7222، حي الرمال, Riyadh","clothing_store,point_of_interest,store,establishment",4.1
ChIJaZZzxof5Lj4RozR_eajXm4g,أناقة الجاذبية للمستلزمات الرجالية,24.9199765,46.79597829999999,"RUAE4059، 4059 منصور الطبري، 7222، حي الرمال،, Riyadh","clothing_store,point_of_interest,store,establishment",3.2
ChIJn4X7UQD5Lj4Rvlw4kJU6Y7k,مستلزمات اكتاف الرجل للمستلزمات الرجالية والاسبورات,24.9244012,46.79584089999999,Riyadh,"clothing_store,point_of_interest,store,establishment",4.9
ChIJ3ecdTgD5Lj4ROD74OYamxl4,خياط نجوم مريم النسائية,24.925491,46.79308289999999,"RUAC7707، 7707 زينب بنت أبي سلمة، 3787, Riyadh","clothing_store,point_of_interest,store,establishment",1
ChIJhTBmGQD5Lj4RNW8gERdY5a0,شركة طيف المحترفين للرياضه والاسبورات,24.9276806,46.7995651,"شارع محمد بن عجلان, Riyadh","clothing_store,point_of_interest,store,establishment",4.9
ChIJof92bXH4Lj4RNHRTagYEfwE,عساف أحمد فرحة الغامدي للمستلزمات الرجالية والرياضة,24.92357530000001,46.8186724,"WRF9+CFM, Riyadh","clothing_store,point_of_interest,store,establishment",1
ChIJ5RCfwOL5Lj4R2BHXwpiVlDE,المستشار للخياطة الرجالية,24.9230153,46.8197024,"الرمال, Riyadh","clothing_store,point_of_interest,store,establishment",2.4
ChIJN1t476pXLj4RdEuOXbI9XRk,جنتل مان للمستلزمات الرجالية والاسبورات,24.8814343,46.8300213,"شارع ربيعة بن الحارث, Riyadh","clothing_store,point_of_interest,store,establishment",3
ChIJS6dHLmD_Lj4R4snEVq3IjrU,تصاميم جود للخياطة النسائية,24.853247,46.82476,"Unnamed Road, VR3F+7WR, Riyadh","clothing_store,point_of_interest,store,establishment",3
ChIJQ1fiPFtVLj4RuON80lRfJh4,خياط نسائي,24.8535117,46.82543869999999,"حي, Riyadh","clothing_store,point_of_interest,store,establishment",4.1
ChIJm0j0e3v_Lj4RIJuoVG9x8ag,خياط هيبة الدولي,24.8518125,46.82143749999999,Riyadh,"clothing_store,point_of_interest,store,establishment",4.5
ChIJjWNeS3__Lj4RSR24U7HUHTU,اناقة التصميم للخياطة النسائيه,24.850794,46.818781,"مخلد النجاري, Riyadh","clothing_store,point_of_interest,store,establishment",3.6
ChIJvaLDuEL_Lj4ReMIxlC5nOhk,ريال مدريد,24.8506797,46.818496,"عامر بن مخلد النجاري, Riyadh","clothing_store,point_of_interest,store,establishment",
ChIJ8f0Irrz_Lj4RU5igV2ogrhY,عرين البواسل للخياطة العسكريه,24.8507668,46.8190368,3687 عامر بن مخلد النجاري، حي الرمال، الرياض 13263 8263،,"clothing_store,point_of_interest,store,establishment",3
ChIJa0B5XAD_Lj4RylG1sXkevvk,خياط محمد عبدالله للخياطة العسكرية,24.8502407,46.8175631,"حي, RURF3543، 3543 الامير محمد ابن سلمان ابن عبدالعزيز، 8195, Riyadh","clothing_store,point_of_interest,store,establishment",3.8
ChIJryGotPhXLj4RtL-XKGh87Z8,البيان,24.8977343,46.868861,"VVX9+3GX, Riyadh","clothing_store,store,point_of_interest,establishment",4
ChIJMUTxxeNXLj4RdJF-h4vy3QI,محامص ريوف المها,24.8928241,46.8668079,"هلال بن حناب, Riyadh","clothing_store,store,point_of_interest,food,establishment",4.6
ChIJ-fWUSQBVLj4R-JH6oHOhpoA,عالم الطراز للخياطة الرجاليه,24.8893125,46.8674375,"24°53'21.3""N 46°, 52'02.7, VVQ8+PX3 الشرق, Riyadh","clothing_store,store,point_of_interest,establishment",4.7
ChIJ-cmDmrxVLj4RB7QDZ9fR2o8,أصداف الشاطئ للمستلزمات الرجاليه فرع البيان,24.8860441,46.8666523,"3045 شارع مالك بن الدخشم الخزرجي، 8108، حي البيان، الرياض 13618, Riyadh","clothing_store,store,point_of_interest,establishment",2.9
ChIJOzmTaSxVLj4Rz-YNaI87WOc,Almohad Mashgal ladies teiloring sarah,24.8798254,46.8665808,al bayan area younis bin,"clothing_store,store,point_of_interest,establishment",3.1
ChIJiavWUgBVLj4RGD2JHSMHn48,عبق الأناقة للخياطة الرجالية,24.8761046,46.8642513,"2837 ابن الجزري, RTBA6976، 6976, Riyadh","clothing_store,store,point_of_interest,establishment",4.2
ChIJARBkTQBVLj4Rg1foImdpy5o,اصداف الشاطئ للمستلزمات الرجاليه فرع ٦,24.8707326,46.86482119999999,"RTBA2892، 2892 العلاء العطار، 6423, Riyadh","clothing_store,store,point_of_interest,establishment",4.6
ChIJE6sKtRpVLj4Rdq-funulgKc,lorabaya,24.8445187,46.88828710000001,"8473, Riyadh","clothing_store,store,point_of_interest,establishment",
ChIJlYucEwBVLj4RL9mpT6ked1I,بهاء الملبس للمستلزمات الرجالية,24.8419593,46.88426349999999,"شارع الضياء, RVRM+QPJ, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJIXGjewBVLj4RT3qkHLFn5LI,خياط سوداني,24.8628254,46.8484182,"Al Janadriyah Road, VR7X+49M, Riyadh","clothing_store,store,point_of_interest,establishment",4.5
ChIJSRUZ3DlVLj4R0geEWCxt_RQ,Al Razana Style,24.8478609,46.8676671,Riyadh,"clothing_store,store,point_of_interest,establishment",
ChIJ1-0H0qZVLj4R30VXRgMQjlg,فنون الفروسية,24.8589893,46.8502878,"VV52+J9, Riyadh","clothing_store,store,point_of_interest,establishment",4.4
ChIJYdixSQBVLj4RguGkSWP2ruE,مشغل بوتيك بلاك,24.84802939999999,46.864535,"7072، الجنادرية، الرياض 13615 2441, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJlZURAdpVLj4RfjPAH6zzbpU,أصداف الشاطئ للمستلزمات ولاسبورتات,24.8402759,46.882109,"شارع الضياء, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJg3KHPolVLj4RlRvREc7_Ta0,United Pharmacy - صيدلية المتحدة,24.839219,46.8806951,"Souq dourat almaaly,Al-Janadriyah, الرياض","pharmacy,clothing_store,store,health,point_of_interest,establishment",4.1
ChIJuY0UlA2rLz4RXb9fVGys7TU,شركة اطياف نواعم النظيم,24.83694,46.8856621,"7072 3025 Al Barq, Riyadh","shopping_mall,clothing_store,store,point_of_interest,establishment",3.5
ChIJM3N81HRVLj4RqUr4NCcwjJU,المتميز للمستلزمات الرجاليه,24.83817460000001,46.87935950000001,"شارع الضياء, Riyadh","clothing_store,store,point_of_interest,establishment",3.5
ChIJ4_MBUeFVLj4RTNfIdeaJkGw,العنزي للملابس,24.8630502,46.8408835,3858 طريق الأمير محمد بن سلمان بن عبدالعزيز، حي الرمال، الرياض 13268 6120،، الرمال، الرياض 13268،,"clothing_store,store,point_of_interest,establishment",3.8
ChIJOTWsGQC_Lj4R9A8xBEm8ElU,CUMILLA CLOTH STORE,25.0226115,46.4577266,"2FF5+24G, الرياض","clothing_store,point_of_interest,store,establishment",5
ChIJi4skpmrxLj4RntsrWi7DzfI,10971 العربية للعود | Arabian Oud,24.96133369999999,46.7021646,"مطار الملك خالد الدولي بالرياض, Riyadh","clothing_store,store,point_of_interest,establishment",4
ChIJ76LvsBHxLj4RBPmYTOql7UA,Yves Saint Laurent,24.956011,46.705586,"3213 Airport Road, Riyadh","clothing_store,store,point_of_interest,establishment",5
ChIJx46kGfM9Lz4RUKEQiqPdVFo,موسسة الطابع الرقمي الأمنية كاميرات مراقبة,24.5054352,46.4875108,"Jabal Ajyad Road, Riyadh","electronics_store,home_goods_store,point_of_interest,store,establishment",3.4
ChIJ3bP9VwAXLz4Rk60qOqY3liI,Diss mahal and camera,24.4933287,46.5183764,"FGV9+89J, Riyadh","electronics_store,home_goods_store,point_of_interest,store,establishment",
ChIJUfbU_oUjLz4RE6UiYz8Uwvc,كاميرات مراقبة النجم الثاقب الفرع 2,24.55390380000001,46.5088069,"دحية بن خليفة الكلبي, Riyadh","electronics_store,home_goods_store,point_of_interest,store,establishment",5
ChIJVQlQ8QQjLz4RbufMpjTbn58,الكترونيات,24.5541573,46.5090136,"HG35+MJ6, حي الغروب، طويق،, Riyadh","electronics_store,point_of_interest,store,establishment",4.1
ChIJA2MOKQAjLz4Ra0fr2IXFXsM,‏سرعة الأداء الاتصالات,24.554596,46.50927869999999,"3299 Najm Al Din Al Ayoubi, RKQB7187، 7187, Riyadh","electronics_store,point_of_interest,store,establishment",3.6
ChIJRfelawAjLz4RO511hK98C60,سباكه كهرباء,24.5609359,46.51469770000001,"2762 عثمان بن صدقة, RKQD6668، 6668, الرياض","electronics_store,point_of_interest,store,establishment",5
ChIJQYbt98ojLz4Rwxh1oQC5Q-c,مستودع شركة يوجين وادي لين,24.5608309,46.4824949,"الحي, Riyadh","electronics_store,point_of_interest,store,establishment",4
ChIJ82VX4k0jLz4R72hfzsTW3hs,شركة الأنظمة الثلاثية للتجارة WTST co,24.5602891,46.47950410000001,"8386 حسين سراج، حي طويق، Riyadh 13795 4982, Riyadh","electronics_store,point_of_interest,store,establishment",5
ChIJq6qqqjv-Lj4RG1HKXuKt0pE,تكنو بيست للأجهزة الكهربائية والتكييف,24.5558213,46.5327098,"Najm Al Din Al Ayoubi, Riyadh","electronics_store,point_of_interest,store,establishment",3.6
ChIJfeDDdo4jLz4R0WcFLwq2X-U,Saudi Emircom Company - Warehouse,24.561801,46.4827647,Riyadh,"electronics_store,point_of_interest,store,establishment",4.7
ChIJYSwexUunLz4RZtIYnCKeGSc,BRITEPIXL,24.5621269,46.4813293,"WH24-11, Riyadh","electronics_store,home_goods_store,point_of_interest,store,establishment",3.4
ChIJ6SXl6KIZLz4Rn3O7wD7UkOc,كاميرات مراقبة وحاسب الي النظرة السريعة للتجارة,24.5553125,46.53756250000001,"Najm Al Din Al Ayoubi, Riyadh","electronics_store,home_goods_store,point_of_interest,store,establishment",3.6
ChIJt0xir-8ZLz4RFFxygiRH1KM,شركه المسعودى للاجهزه الكهربائية والتكييف,24.555404,46.53742080000001,"Najm Al Din Al Ayoubi, Riyadh","electronics_store,point_of_interest,store,establishment",2.9
ChIJYWdYLAAZLz4RgDSTCAUVyt8,Electronics,24.5621119,46.527983,"6811 احمد بن الخطاب, RKQC4113, 4113, الرياض","electronics_store,point_of_interest,store,establishment",5
ChIJT3GG3vkZLz4R1kam72mjQgU,الإلكترونيات,24.5541343,46.5446514,"Najm Al Din Al Ayoubi, Riyadh","electronics_store,point_of_interest,store,establishment",3.7
ChIJ85HRqEQZLz4RN6cWwELG8IM,Professional for computer and mobile maintenance and programing,24.5599799,46.5345679,"حي الموسى،, Riyadh","electronics_store,point_of_interest,store,establishment",4.5
ChIJi2EzHQAZLz4Rr8eTOQshnn0,عبر الآفاق للإتصالات,24.5602346,46.5343087,"الخندق, Riyadh","electronics_store,point_of_interest,store,establishment",
ChIJf6AN52AZLz4Ru8kLVOLfXL8,الأسمري للإتصالات,24.5602036,46.5344422,"Ahmad Ibn Alkhattab, قريب من, Riyadh","electronics_store,point_of_interest,store,establishment",4
ChIJOXuyFMEZLz4R-b0C9OBy0jM,Abdullah Electronics,24.5618169,46.5315852,"HG6J+PJ6, Riyadh","electronics_store,point_of_interest,store,establishment",5
ChIJocZanPQZLz4RlnESJeORTNs,الساهر للأنظمة الامنيه وكاميرات المراقبة,24.5616597,46.5332972,"Ahmad Ibn Alkhattab, Riyadh","electronics_store,home_goods_store,point_of_interest,store,establishment",5
ChIJm9cZ9pwQLz4RHAjSqQRnDcc,eXtra,24.5689553,46.61986150000001,"Western Ring Road, Riyadh","home_goods_store,electronics_store,store,point_of_interest,establishment",3.8
ChIJ67zXTw4aLz4RsjSA8dRi5vY,شركة سهم المستقبل الحديثة Arrow Modern Future Co,24.5749074,46.60565580000001,"277 Western Ring Road, Riyadh","electronics_store,home_goods_store,store,point_of_interest,establishment",3.5
ChIJk6DsaRgQLz4R2NSyRiJtLcA,مكتبة جرير / مركز صيانة ابل معتمد,24.5693547,46.6623396,"Exit 25, Southern Ring Branch Road, Riyadh","electronics_store,home_goods_store,store,point_of_interest,establishment",4.1
ChIJ-420OKgTLz4Rn_c5XG_q1qA,الحرس الوطنی بدیراب,24.483557,46.5975213,"مسجد, Riyadh","electronics_store,store,point_of_interest,establishment",3.4
ChIJs2bv1rsTLz4RxV8IOYR-cuM,انوار الهضبة للتجارة,24.5021333,46.6211084,"Wadi Bijan, Riyadh","electronics_store,store,point_of_interest,establishment",3.3
ChIJh_XnZwATLz4Re9oBQWuUqq8,Haiyal misal,24.4871867,46.6224039,"FJPC+VXC, Riyadh","electronics_store,store,point_of_interest,establishment",
ChIJ7Zz0bAATLz4RWEeUu-R_4es,محل الاتصالات وصيانة,24.4863861,46.6221044,"FJPC+HVC, Riyadh","electronics_store,store,point_of_interest,establishment",4
ChIJudyBPwATLz4RkhXaAFIM1X8,اتصالات المشعل,24.486502,46.6222352,"Dirab Branch Road, FJPC+JV5, Riyadh","electronics_store,store,point_of_interest,establishment",2.8
ChIJJ77BRAARLz4RX8mKB9uHkeA,موسسة نشمية للاكترونيات وخدمات التلفزيون,24.505885,46.62755170000001,"7642 Wadi Al Ashab, RKDA3589، 3589, Riyadh","electronics_store,store,point_of_interest,establishment",4.5
ChIJ_____zsDLz4RpSSrvJKdpQU,ديراب Dirrab,24.5001535,46.63093370000001,"Dirab Road, Riyadh","electronics_store,store,point_of_interest,establishment",3
ChIJhWg5bAATLz4REbKvxr9ScgI,غيوم الجوهرة للاتصالات,24.4891921,46.6386099,"البشائر, Riyadh","electronics_store,store,point_of_interest,establishment",3
ChIJGfFcWQATLz4RotceuFnHCa0,Hail johora,24.4913423,46.6399502,"FJRQ+GXP, Riyadh","electronics_store,store,point_of_interest,establishment",5
ChIJi6NCNgATLz4RlC24RpqyIxg,Amena ali abdullah,24.4913609,46.63997080000001,"FJRR+H2J, Riyadh","electronics_store,store,point_of_interest,establishment",
ChIJz9stLvYRLz4Rca2yScC_y7c,Touch for Technology,24.5262526,46.6454215,"Al Qalyb, Riyadh","electronics_store,store,point_of_interest,establishment",5
ChIJ5Rl-BAARLz4RkzKgn5s9CN0,Electronic,24.5360991,46.638732,Riyadh,"electronics_store,store,point_of_interest,establishment",1
ChIJBfPfh9sRLz4R2WsEBXZtL-4,ميار التقنية 4,24.5514223,46.5994298,"Najm Al Din Al Ayoubi, Riyadh","home_goods_store,electronics_store,store,point_of_interest,establishment",5
ChIJ83LkXu8FLz4RtxBSsn9Kt_w,SHAAHEEN,24.5520885,46.5881417,"Najm Al Din Al Ayoubi, Riyadh","electronics_store,store,food,point_of_interest,establishment",3.9
ChIJr1O6_ggRLz4Rf6zCblDJcL8,نجم ميسان للاتصالات,24.5546849,46.6081216,"Alsedq, HJ35+V6H, Riyadh","electronics_store,store,point_of_interest,establishment",3.4
ChIJd-PEZQARLz4RB2VbDk8bKbU,للإكترونيات,24.5554612,46.60982359999999,"3588 التوحيد, RKAB6415, 6415, الرياض","electronics_store,store,point_of_interest,establishment",5
ChIJSbclSQAXLz4RTrxTiXAZvFI,سباکةوکھرباء,24.5510354,46.5739896,"2812 عبدالرحمن الداخل, RKWB8019, 8019, الرياض","electronics_store,store,point_of_interest,establishment",4.4
ChIJTUmzAecPLz4Rf7QzEuVN2AA,ظل المباني للسلامة و كاميرات المراقبة ( داش كام ),24.5782288,46.6636794,"Sadir, Riyadh","electronics_store,home_goods_store,store,point_of_interest,establishment",4.4
ChIJEzNn6CoNLz4RugrmgCRgml0,ميارة التقنية,24.5040924,46.6853704,"طريق النفود, Riyadh","electronics_store,home_goods_store,store,point_of_interest,establishment",5
ChIJhcupjFMNLz4RZYADIEkKRYY,"Electronics,uqadh,riyadh",24.5129828,46.6825972,"Mohammad bin Khalek, Riyadh","electronics_store,store,point_of_interest,establishment",5
ChIJO6KoqNYRLz4RYUWaw6CnbA4,مؤسسة شبكة الامتياز,24.514566,46.7250327,"Al Imam Muslim, Riyadh","electronics_store,home_goods_store,store,point_of_interest,establishment",4.8
ChIJU6sCNwAPLz4RP8CC4emmWfM,ايكوصوفا,24.5272333,46.70520699999999,"Al Imam Muslim, GPG4+V38, Riyadh","electronics_store,store,point_of_interest,establishment",
ChIJ87p5DwANLz4RvG3FD2qBWaY,AL ELECTRONIC,24.5254301,46.7123667,"2814 الاعتدال, RLDC7358, 7358, الرياض","electronics_store,store,point_of_interest,establishment",
ChIJgSv9d3MOLz4R5fwmfQ7LFmQ,حسن مرعي حسن الفدعاني العنزي للالكترونيات,24.5271699,46.6922586,"Al Khalifah Al Maamoun, GMGR+VW6, Riyadh","electronics_store,store,point_of_interest,establishment",4.1
ChIJq5eZJgAPLz4RtUnvPI16wis,الرياض الشفاء حي بدر طريق الخليفة المامون,24.527178,46.692193,"Al Khalifah Al Maamoun, GMGR+VW6, Riyadh","electronics_store,store,point_of_interest,establishment",
ChIJH9PkKwAPLz4RxjfplPioE0E,إلكترونيات,24.5271897,46.69220309999999,"Al Khalifah Al Maamoun, Riyadh","electronics_store,store,point_of_interest,establishment",5
ChIJU6WFKSoMLz4REBnqAz58mCo,سارة محمد عبدالله ال جمعان للكماليات,24.5273307,46.7138247,"Al Itidal, GPG7+WGP, Riyadh","clothing_store,electronics_store,store,point_of_interest,establishment",5
